mean 100 episode reward,mean 100 episode reward per step,steps,% time spent exploring,episodes
-21.6,-0.2111962533301366,63700,2,929
-20.9,-0.20766155269326034,63800,2,931
-20.9,-0.20766155269326034,63900,2,931
-20.9,-0.20766155269326034,64000,2,931
-21.4,-0.2086099143880521,64100,2,933
-21.4,-0.2086099143880521,64200,2,933
-15.3,-0.17277672675680125,64300,2,935
-15.3,-0.17277672675680125,64400,2,935
-15.3,-0.17216266796985225,64500,2,937
-15.4,-0.1705263595042622,64600,2,938
-15.4,-0.1705263595042622,64700,2,938
-15.4,-0.1705263595042622,64800,2,938
-15.7,-0.17111720957293167,64900,2,939
-15.7,-0.17111720957293167,65000,2,939
-15.7,-0.17111720957293167,65100,2,939
-15.7,-0.17344674060733362,65200,2,941
-15.7,-0.17359196205771432,65300,2,942
-15.7,-0.17359196205771432,65400,2,942
-15.7,-0.17359196205771432,65500,2,942
-15.8,-0.1736685877780778,65600,2,943
-15.8,-0.1736685877780778,65700,2,943
-15.8,-0.1736685877780778,65800,2,943
-22.0,-0.20380221309010507,65900,2,946
-22.0,-0.20380221309010507,66000,2,946
-22.0,-0.20380221309010507,66100,2,946
-22.3,-0.2043037063362159,66200,2,947
-22.4,-0.20606074856864753,66300,2,948
-22.4,-0.20606074856864753,66400,2,948
-22.4,-0.20606074856864753,66500,2,948
-22.7,-0.2065010724355689,66600,2,949
-22.6,-0.20549333463595318,66700,2,951
-22.0,-0.20405880640180357,66800,2,952
-22.0,-0.20405880640180357,66900,2,952
-22.0,-0.20440193127991108,67000,2,953
-22.0,-0.20440193127991108,67100,2,953
-22.0,-0.20440193127991108,67200,2,953
-22.5,-0.20436972292135544,67300,2,954
-22.5,-0.2019134243274524,67400,2,955
-22.5,-0.2019134243274524,67500,2,955
-22.3,-0.2011562827594178,67600,2,956
-22.3,-0.2011562827594178,67700,2,956
-22.1,-0.2015027155229698,67800,2,959
-21.8,-0.20188565863835956,67900,2,961
-21.8,-0.20188565863835956,68000,2,961
-21.7,-0.20139406362149007,68100,2,962
-21.7,-0.20139406362149007,68200,2,962
-22.0,-0.20181922876018926,68300,2,963
-22.0,-0.1995574800004449,68400,2,965
-22.1,-0.20020720611354634,68500,2,966
-21.5,-0.19966555185210205,68600,2,968
-21.5,-0.19723870535847865,68700,2,969
-21.5,-0.19940063763784857,68800,2,970
-21.6,-0.20009475246872468,68900,2,972
-21.6,-0.20009475246872468,69000,2,972
-21.6,-0.20006280374667532,69100,2,973
-21.6,-0.20006280374667532,69200,2,973
-21.6,-0.20006280374667532,69300,2,973
-22.0,-0.20123473537078734,69400,2,975
-22.0,-0.20123473537078734,69500,2,975
-22.0,-0.20123473537078734,69600,2,975
-22.1,-0.20130934522390553,69700,2,976
-22.1,-0.20171823761104193,69800,2,977
-22.1,-0.20171823761104193,69900,2,977
-22.1,-0.20171823761104193,70000,2,977
-22.2,-0.2058118693275121,70100,2,981
-22.2,-0.2058118693275121,70200,2,981
-22.2,-0.2058118693275121,70300,2,981
-22.3,-0.20528068906898853,70400,2,982
-22.3,-0.20528068906898853,70500,2,982
-22.1,-0.20319995743525865,70600,2,984
-21.8,-0.20483789127477325,70700,2,987
-21.8,-0.20483789127477325,70800,2,987
-21.7,-0.2050987275433927,70900,2,990
-21.6,-0.20768205857316185,71000,2,993
-21.6,-0.20697492731604136,71100,2,994
-21.6,-0.2076028731824101,71200,2,996
-21.5,-0.20588812866959677,71300,2,998
-21.4,-0.2066992761904761,71400,2,999
-20.9,-0.2057757527154123,71500,2,1001
-20.9,-0.2057757527154123,71600,2,1001
-21.0,-0.20461893629602412,71700,2,1002
-21.0,-0.20650799330162328,71800,2,1004
-21.0,-0.20650799330162328,71900,2,1004
-21.0,-0.20314198978225853,72000,2,1005
-21.0,-0.20232147579716805,72100,2,1006
-21.0,-0.20232147579716805,72200,2,1006
-20.2,-0.19972785914141356,72300,2,1008
-20.2,-0.19972785914141356,72400,2,1008
-20.2,-0.19724173168661038,72500,2,1009
-20.2,-0.19724173168661038,72600,2,1009
-20.2,-0.19724173168661038,72700,2,1009
-20.4,-0.19753730701354894,72800,2,1010
-20.4,-0.19590334688095062,72900,2,1013
-20.0,-0.1960752053312138,73000,2,1016
-20.0,-0.19437236518836593,73100,2,1017
-20.0,-0.19437236518836593,73200,2,1017
-19.9,-0.1931525275159316,73300,2,1018
-19.8,-0.19168131666956129,73400,2,1019
-19.8,-0.19174518286310424,73500,2,1020
-19.8,-0.19174518286310424,73600,2,1020
-19.9,-0.191290316439141,73700,2,1021
-19.1,-0.18829799514642467,73800,2,1023
-19.1,-0.18829799514642467,73900,2,1023
-19.1,-0.19202402364390703,74000,2,1025
-19.1,-0.18943227444032065,74100,2,1027
-19.1,-0.18943227444032065,74200,2,1027
-18.8,-0.18683422257857785,74300,2,1028
-18.9,-0.18517852510732336,74400,2,1029
-18.8,-0.1848822723815611,74500,2,1030
-18.8,-0.1848822723815611,74600,2,1030
-18.9,-0.18305348060765844,74700,2,1031
-18.2,-0.18364423056509122,74800,2,1034
-18.2,-0.18364423056509122,74900,2,1034
-18.3,-0.18197282704368575,75000,2,1035
-18.2,-0.18111508034766494,75100,2,1036
-17.6,-0.18806566260594468,75200,2,1040
-17.6,-0.18484320815181987,75300,2,1041
-17.2,-0.18704214049383525,75400,2,1043
-10.8,-0.16259163690283812,75500,2,1044
-10.8,-0.16259163690283812,75600,2,1044
-10.8,-0.16259163690283812,75700,2,1044
-11.2,-0.16024744863247598,75800,2,1045
-10.7,-0.15737118935110458,75900,2,1047
-10.2,-0.16117380443736157,76000,2,1050
-10.2,-0.16439881173021342,76100,2,1052
-10.2,-0.16505359540837983,76200,2,1053
-9.8,-0.16448126630592458,76300,2,1054
-9.8,-0.16448126630592458,76400,2,1054
-9.8,-0.16448126630592458,76500,2,1054
-10.0,-0.1649807107168818,76600,2,1055
-10.0,-0.1649807107168818,76700,2,1055
-10.0,-0.1672734641981615,76800,2,1057
-10.1,-0.16865519641978055,76900,2,1059
-10.1,-0.1673754248504235,77000,2,1060
-10.2,-0.16871190586636264,77100,2,1061
-9.8,-0.16824991920549107,77200,2,1063
-9.6,-0.1673582537863437,77300,2,1066
-9.5,-0.17032935234996782,77400,2,1069
-9.5,-0.17032935234996782,77500,2,1069
-9.5,-0.17032935234996782,77600,2,1069
-9.6,-0.16867203049809887,77700,2,1071
-9.5,-0.1676823529512311,77800,2,1073
-9.0,-0.17197902130230358,77900,2,1077
-9.0,-0.17375964890139284,78000,2,1078
-9.0,-0.17375964890139284,78100,2,1078
-9.0,-0.17375964890139284,78200,2,1078
-9.1,-0.17047638793460593,78300,2,1079
-9.1,-0.17047638793460593,78400,2,1079
-9.2,-0.16808395322705433,78500,2,1080
-9.2,-0.16808395322705433,78600,2,1080
-9.2,-0.16730331478836027,78700,2,1082
-9.1,-0.16697678868358612,78800,2,1083
-9.0,-0.16783295360488742,78900,2,1086
-9.0,-0.16783295360488742,79000,2,1086
-9.0,-0.16783295360488742,79100,2,1086
-9.2,-0.1654434465332228,79200,2,1087
-9.3,-0.16707854526270224,79300,2,1088
-9.3,-0.16707854526270224,79400,2,1088
-9.5,-0.16466906169120196,79500,2,1090
-9.5,-0.16466906169120196,79600,2,1090
-9.7,-0.1650519390069118,79700,2,1091
-9.7,-0.16450162859021067,79800,2,1092
-9.7,-0.16538561869486604,79900,2,1094
-9.7,-0.16538561869486604,80000,2,1094
-9.7,-0.16538561869486604,80100,2,1094
-9.9,-0.1641755928751202,80200,2,1095
-9.9,-0.1641755928751202,80300,2,1095
-10.0,-0.16217609673333758,80400,2,1097
-10.0,-0.16217609673333758,80500,2,1097
-9.9,-0.15997797692666696,80600,2,1099
-9.9,-0.15997797692666696,80700,2,1099
-9.9,-0.15898170974246675,80800,2,1100
-9.9,-0.1594195851163697,80900,2,1101
-9.9,-0.1594195851163697,81000,2,1101
-9.9,-0.15904135491102564,81100,2,1102
-9.8,-0.16129401338284027,81200,2,1105
-9.8,-0.16129401338284027,81300,2,1105
-9.8,-0.16129401338284027,81400,2,1105
-10.0,-0.16164074910425005,81500,2,1107
-10.0,-0.1600430781139437,81600,2,1108
-10.1,-0.16284865843287682,81700,2,1109
-10.1,-0.16284865843287682,81800,2,1109
-10.1,-0.16284865843287682,81900,2,1109
-10.5,-0.16474688896657802,82000,2,1112
-10.6,-0.16602491414807488,82100,2,1113
-10.6,-0.16602491414807488,82200,2,1113
-10.6,-0.16602491414807488,82300,2,1113
-11.0,-0.16663176829810264,82400,2,1116
-10.9,-0.16863468249881536,82500,2,1118
-10.9,-0.16863468249881536,82600,2,1118
-11.1,-0.16939425468606917,82700,2,1119
-11.3,-0.17047317946227775,82800,2,1120
-11.2,-0.1720571032565893,82900,2,1121
-11.3,-0.17917230899146272,83000,2,1124
-11.2,-0.1790183116784715,83100,2,1127
-11.3,-0.18016982287777425,83200,2,1128
-11.3,-0.18294930340159068,83300,2,1130
-11.4,-0.18383042326531648,83400,2,1131
-11.4,-0.18335990334354807,83500,2,1133
-11.5,-0.18405958330860692,83600,2,1134
-11.5,-0.18405958330860692,83700,2,1134
-11.5,-0.18405958330860692,83800,2,1134
-11.6,-0.1869780777118085,83900,2,1137
-11.6,-0.18804755290633604,84000,2,1138
-11.6,-0.18804755290633604,84100,2,1138
-11.6,-0.18804755290633604,84200,2,1138
-12.4,-0.18695378317000474,84300,2,1141
-12.4,-0.18695378317000474,84400,2,1141
-12.4,-0.18695378317000474,84500,2,1141
-12.6,-0.18433756135478535,84600,2,1142
-12.7,-0.18708649866994065,84700,2,1143
-12.7,-0.18708649866994065,84800,2,1143
-12.7,-0.18708649866994065,84900,2,1143
-12.8,-0.19008171656347272,85000,2,1145
-12.9,-0.19121716616895842,85100,2,1147
-12.9,-0.19121716616895842,85200,2,1147
-12.9,-0.19121716616895842,85300,2,1147
-13.2,-0.18856062139692853,85400,2,1148
-13.1,-0.18838971640647995,85500,2,1149
-13.1,-0.18838971640647995,85600,2,1149
-13.1,-0.18838971640647995,85700,2,1149
-13.3,-0.18677979466011732,85800,2,1150
-13.3,-0.18474192274663104,85900,2,1152
-13.3,-0.18474192274663104,86000,2,1152
-13.3,-0.18387966697298064,86100,2,1153
-13.1,-0.1839540143935411,86200,2,1155
-12.9,-0.1856466809007129,86300,2,1157
-13.0,-0.18463553576589528,86400,2,1158
-13.1,-0.18330740712731974,86500,2,1159
-13.1,-0.18330740712731974,86600,2,1159
-13.1,-0.18330740712731974,86700,2,1159
-13.2,-0.18310633578057733,86800,2,1160
-13.1,-0.18402309637330205,86900,2,1161
-13.2,-0.1846029578381897,87000,2,1163
-13.2,-0.1846029578381897,87100,2,1163
-13.3,-0.18373002486822923,87200,2,1165
-13.3,-0.18206709282798553,87300,2,1167
-13.3,-0.18206709282798553,87400,2,1167
-13.2,-0.18612408279504325,87500,2,1171
-13.2,-0.18612408279504325,87600,2,1171
-13.3,-0.1839789297935483,87700,2,1172
-13.3,-0.183294963868196,87800,2,1173
-13.3,-0.1819710641219409,87900,2,1176
-13.3,-0.1819710641219409,88000,2,1176
-13.3,-0.18032261963370272,88100,2,1178
-13.3,-0.18032261963370272,88200,2,1178
-13.3,-0.18032261963370272,88300,2,1178
-13.2,-0.18124622303798024,88400,2,1180
-13.3,-0.1816527650713241,88500,2,1182
-13.3,-0.1816527650713241,88600,2,1182
-13.4,-0.18485261107445713,88700,2,1184
-13.4,-0.18485261107445713,88800,2,1184
-13.5,-0.18377715235187594,88900,2,1185
-13.5,-0.18377715235187594,89000,2,1185
-13.5,-0.18377715235187594,89100,2,1185
-13.6,-0.18092427070400505,89200,2,1186
-13.4,-0.1816057057488903,89300,2,1188
-13.4,-0.1816057057488903,89400,2,1188
-13.4,-0.1816057057488903,89500,2,1188
-13.3,-0.18492733580476645,89600,2,1191
-13.2,-0.1846893806392568,89700,2,1194
-13.2,-0.1846893806392568,89800,2,1194
-13.2,-0.1846893806392568,89900,2,1194
-13.3,-0.1880505107658287,90000,2,1196
-13.3,-0.1924435131507363,90100,2,1199
-13.2,-0.20137181590528125,90200,2,1203
-13.2,-0.201904498907218,90300,2,1204
-13.0,-0.20214691122313752,90400,2,1206
-12.9,-0.20264275834574985,90500,2,1207
-12.1,-0.2001734502587202,90600,2,1210
-12.1,-0.2001734502587202,90700,2,1210
-12.1,-0.2001734502587202,90800,2,1210
-12.3,-0.20072226976050822,90900,2,1212
-11.9,-0.20006013258701366,91000,2,1215
-11.9,-0.1996362619839788,91100,2,1217
-12.0,-0.19891423174196235,91200,2,1218
-11.7,-0.20352084189343714,91300,2,1220
-18.2,-0.24221501539055154,91400,2,1221
-18.2,-0.24330864152461568,91500,2,1223
-18.3,-0.2450999003319634,91600,2,1225
-18.3,-0.24466612123082887,91700,2,1227
-18.2,-0.24413740502974424,91800,2,1228
-18.2,-0.2427995576164974,91900,2,1230
-18.0,-0.2417510159114112,92000,2,1231
-17.8,-0.24484082545037877,92100,2,1235
-16.9,-0.24333544905667803,92200,2,1240
-16.9,-0.24294745857897124,92300,2,1241
-16.7,-0.2428088821057086,92400,2,1242
-16.7,-0.2428088821057086,92500,2,1242
-16.1,-0.24416378565786678,92600,2,1246
-16.1,-0.24217731089525063,92700,2,1247
-15.9,-0.24290541162779036,92800,2,1248
-15.7,-0.24386164777608701,92900,2,1250
-15.8,-0.24488750508271592,93000,2,1251
-15.9,-0.24273888374618274,93100,2,1252
-15.9,-0.24273888374618274,93200,2,1252
-15.8,-0.24520241817304342,93300,2,1256
-15.8,-0.24343248171603368,93400,2,1257
-15.5,-0.24848636326001372,93500,2,1261
-15.4,-0.25279735552880434,93600,2,1264
-15.4,-0.2544505913550482,93700,2,1267
-15.4,-0.2562405173577567,93800,2,1268
-15.3,-0.25203121088850683,93900,2,1270
-15.3,-0.24972427889404653,94000,2,1271
-15.3,-0.24978083248140495,94100,2,1272
-15.4,-0.2508539341589191,94200,2,1273
-15.5,-0.250889336768626,94300,2,1274
-15.5,-0.250889336768626,94400,2,1274
-15.5,-0.250889336768626,94500,2,1274
-15.6,-0.24979797148819136,94600,2,1276
-15.5,-0.25012054244747,94700,2,1277
-15.4,-0.2524744528876598,94800,2,1279
-15.4,-0.2524744528876598,94900,2,1279
-15.4,-0.2524744528876598,95000,2,1279
-15.4,-0.2577807987962404,95100,2,1283
-15.4,-0.2580154958424127,95200,2,1284
-15.5,-0.2583745908071477,95300,2,1285
-15.3,-0.25854490627505233,95400,2,1286
-15.3,-0.25854490627505233,95500,2,1286
-15.3,-0.25854490627505233,95600,2,1286
-15.5,-0.25860028830390297,95700,2,1288
-15.4,-0.26019086250020407,95800,2,1290
-15.4,-0.26019086250020407,95900,2,1290
-15.4,-0.26019086250020407,96000,2,1290
-15.7,-0.2585339150570443,96100,2,1292
-15.7,-0.2585339150570443,96200,2,1292
-15.7,-0.2585339150570443,96300,2,1292
-15.6,-0.2580220914074609,96400,2,1295
-15.6,-0.25696187798850345,96500,2,1297
-15.9,-0.25946193540500906,96600,2,1298
-15.9,-0.25946193540500906,96700,2,1298
-16.2,-0.2594513671140675,96800,2,1302
-16.0,-0.2610494034048915,96900,2,1305
-16.2,-0.2596302850815124,97000,2,1307
-16.1,-0.2614373966251977,97100,2,1308
-16.1,-0.2614373966251977,97200,2,1308
-16.4,-0.25997423054155033,97300,2,1310
-16.4,-0.25997423054155033,97400,2,1310
-16.4,-0.25997423054155033,97500,2,1310
-16.4,-0.2597712678125647,97600,2,1311
-16.4,-0.2597712678125647,97700,2,1311
-16.5,-0.2583052222690937,97800,2,1312
-16.5,-0.25950729867152583,97900,2,1313
-16.7,-0.26062503226327466,98000,2,1314
-16.6,-0.26452695265719944,98100,2,1318
-16.6,-0.2609708212488536,98200,2,1319
-16.6,-0.2609708212488536,98300,2,1319
-10.2,-0.22094274763575164,98400,2,1321
-10.2,-0.22178589849014207,98500,2,1323
-10.2,-0.22178589849014207,98600,2,1323
-10.1,-0.2168990645582984,98700,2,1325
-10.1,-0.21528182168320031,98800,2,1326
-10.1,-0.21528182168320031,98900,2,1326
-10.1,-0.21528182168320031,99000,2,1326
-10.1,-0.2147940590598195,99100,2,1327
-10.4,-0.22263768578449206,99200,2,1331
-10.4,-0.22263768578449206,99300,2,1331
-10.5,-0.22295127043225013,99400,2,1332
-10.6,-0.22057693204212878,99500,2,1333
-10.6,-0.22057693204212878,99600,2,1333
-10.6,-0.22057693204212878,99700,2,1333
-11.0,-0.21966713054199122,99800,2,1336
-11.0,-0.2151503419625124,99900,2,1338
-11.0,-0.2151503419625124,100000,2,1338
-11.1,-0.21467678645692487,100100,2,1339
-11.1,-0.21342569174702752,100200,2,1341
-11.1,-0.21342569174702752,100300,2,1341
-11.1,-0.21328252014473553,100400,2,1342
-11.1,-0.21293780768928755,100500,2,1343
-11.1,-0.21343555010202284,100600,2,1344
-11.1,-0.21343555010202284,100700,2,1344
-11.3,-0.21146116743543916,100800,2,1345
-11.6,-0.21024498034661246,100900,2,1346
-11.6,-0.21024498034661246,101000,2,1346
-11.6,-0.21024498034661246,101100,2,1346
-11.7,-0.2096807420932746,101200,2,1347
-11.7,-0.20942180943540706,101300,2,1348
-11.8,-0.20978377241635957,101400,2,1349
-11.7,-0.207577214415434,101500,2,1351
-11.7,-0.207577214415434,101600,2,1351
-11.7,-0.207577214415434,101700,2,1351
-12.2,-0.20891723298589157,101800,2,1352
-12.2,-0.20891723298589157,101900,2,1352
-12.2,-0.20837340470693672,102000,2,1353
-12.2,-0.2069477041616469,102100,2,1355
-12.2,-0.2069477041616469,102200,2,1355
-12.2,-0.2069477041616469,102300,2,1355
-12.4,-0.2049107496364351,102400,2,1356
-12.4,-0.2049107496364351,102500,2,1356
-12.4,-0.2049107496364351,102600,2,1356
-12.7,-0.2054728561059144,102700,2,1357
-12.8,-0.20571228413783982,102800,2,1358
-12.8,-0.20571228413783982,102900,2,1358
-12.8,-0.20571228413783982,103000,2,1358
-12.9,-0.2020231217292344,103100,2,1359
-12.9,-0.20004996214927032,103200,2,1360
-12.9,-0.19696082190065506,103300,2,1361
-12.9,-0.1962931362053041,103400,2,1362
-13.1,-0.19663199101973164,103500,2,1365
-13.1,-0.19534684205865827,103600,2,1366
-13.1,-0.19534684205865827,103700,2,1366
-13.1,-0.19534684205865827,103800,2,1366
-13.5,-0.19453476852910448,103900,2,1367
-13.5,-0.19453476852910448,104000,2,1367
-13.5,-0.19257303220614644,104100,2,1368
-13.6,-0.19505120950019525,104200,2,1370
-13.6,-0.19465648626651005,104300,2,1372
-13.3,-0.1968692671219551,104400,2,1375
-13.3,-0.1968692671219551,104500,2,1375
-13.3,-0.19651276964115777,104600,2,1377
-13.3,-0.19445231765692586,104700,2,1378
-13.2,-0.1938687920734276,104800,2,1380
-13.2,-0.1938687920734276,104900,2,1380
-13.2,-0.1938687920734276,105000,2,1380
-13.6,-0.19202791196042693,105100,2,1381
-13.6,-0.19202791196042693,105200,2,1381
-13.6,-0.1868078708308479,105300,2,1383
-13.6,-0.1868078708308479,105400,2,1383
-13.6,-0.1868078708308479,105500,2,1383
-13.7,-0.18337427048722119,105600,2,1384
-13.6,-0.18390733465730108,105700,2,1385
-13.5,-0.18563927149868165,105800,2,1387
-13.5,-0.18563927149868165,105900,2,1387
-13.6,-0.18740692588088945,106000,2,1389
-13.6,-0.18740692588088945,106100,2,1389
-13.3,-0.18336949674630126,106200,2,1392
-13.3,-0.18336949674630126,106300,2,1392
-13.2,-0.1863012053427564,106400,2,1394
-13.2,-0.18393762653341877,106500,2,1395
-13.2,-0.18393762653341877,106600,2,1395
-13.2,-0.18393762653341877,106700,2,1395
-13.4,-0.1821950532850419,106800,2,1396
-13.1,-0.18019959485112985,106900,2,1398
-12.9,-0.1796610302633586,107000,2,1399
-12.9,-0.17851115603796547,107100,2,1400
-12.8,-0.17232919212152667,107200,2,1403
-12.8,-0.17196615931065448,107300,2,1404
-13.0,-0.1691221148636272,107400,2,1405
-13.0,-0.16989492566219538,107500,2,1406
-13.0,-0.16989492566219538,107600,2,1406
-13.0,-0.16989492566219538,107700,2,1406
-12.8,-0.16729485443968947,107800,2,1409
-12.8,-0.16729485443968947,107900,2,1409
-12.9,-0.16743782293239767,108000,2,1410
-12.9,-0.16743782293239767,108100,2,1410
-12.9,-0.16743782293239767,108200,2,1410
-13.0,-0.16779309129141617,108300,2,1411
-12.9,-0.16797671833599231,108400,2,1412
-13.0,-0.1671268244686487,108500,2,1413
-12.9,-0.16849175402309358,108600,2,1415
-13.0,-0.16723877060117484,108700,2,1416
-13.0,-0.16723877060117484,108800,2,1416
-13.0,-0.16723877060117484,108900,2,1416
-13.1,-0.16182217588232142,109000,2,1418
-13.0,-0.16283565172933095,109100,2,1420
-13.0,-0.16152995016919583,109200,2,1421
-13.0,-0.16152995016919583,109300,2,1421
-13.0,-0.16152995016919583,109400,2,1421
-13.2,-0.15986467267032822,109500,2,1422
-13.0,-0.15753867168418517,109600,2,1424
-13.0,-0.15771248932540893,109700,2,1425
-13.0,-0.15771248932540893,109800,2,1425
-13.0,-0.15771248932540893,109900,2,1425
-13.9,-0.15831207121960014,110000,2,1426
-13.9,-0.15875621349523747,110100,2,1427
-13.9,-0.15875621349523747,110200,2,1427
-13.7,-0.15633547566364991,110300,2,1428
-13.7,-0.15633547566364991,110400,2,1428
-13.7,-0.15305259921232853,110500,2,1429
-13.5,-0.15148775703643078,110600,2,1432
-13.4,-0.15151370899923497,110700,2,1433
-13.4,-0.15151370899923497,110800,2,1433
-13.4,-0.15151370899923497,110900,2,1433
-13.6,-0.1520594752075168,111000,2,1434
-13.6,-0.1494948508991062,111100,2,1435
-13.6,-0.1494948508991062,111200,2,1435
-13.6,-0.14801762933100052,111300,2,1436
-13.7,-0.14790375045080714,111400,2,1437
-13.7,-0.14790375045080714,111500,2,1437
-13.7,-0.14790375045080714,111600,2,1437
-13.9,-0.14801245145324987,111700,2,1438
-13.8,-0.14881254888915227,111800,2,1440
-13.8,-0.14756342257966665,111900,2,1442
-13.5,-0.15036700073668102,112000,2,1445
-13.1,-0.15129663880330332,112100,2,1447
-13.0,-0.1511941746022857,112200,2,1448
-12.9,-0.1517972201276633,112300,2,1450
-12.4,-0.153443714928431,112400,2,1453
-12.4,-0.153443714928431,112500,2,1453
-12.5,-0.152927907066295,112600,2,1454
-12.5,-0.15315703454911367,112700,2,1455
-12.6,-0.15478079098342795,112800,2,1456
-12.6,-0.15478079098342795,112900,2,1456
-18.4,-0.19541221086789295,113000,2,1458
-18.3,-0.20111111449478014,113100,2,1461
-18.3,-0.20111111449478014,113200,2,1461
-18.3,-0.20111111449478014,113300,2,1461
-18.8,-0.20173929089095569,113400,2,1462
-18.6,-0.2001033191438687,113500,2,1464
-18.6,-0.2001033191438687,113600,2,1464
-18.1,-0.19897598592684482,113700,2,1467
-18.1,-0.19897598592684482,113800,2,1467
-18.2,-0.2013175617818853,113900,2,1469
-18.1,-0.19834494292308474,114000,2,1471
-18.1,-0.19834494292308474,114100,2,1471
-18.1,-0.19735450014206876,114200,2,1472
-18.1,-0.19735450014206876,114300,2,1472
-18.1,-0.19735450014206876,114400,2,1472
-18.3,-0.1967644084967893,114500,2,1473
-18.3,-0.19612413050565625,114600,2,1474
