# {"t_start": 1565715835.498142, "env_id": "highway-discrete-v0"} 
r,l,t
-606.431161,18,740.150286
-621.39086,60,741.423278
-602.72207,14,741.729336
-604.233713,18,742.109452
-604.321128,15,742.444781
-607.652735,29,743.064298
-609.963,30,743.721619
-618.062834,39,744.540607
-614.647173,36,745.324061
-608.639692,23,745.828993
-629.275324,68,747.288321
-608.082131,23,747.780044
-608.001005,63,749.11205
-605.64009,18,749.51393
-611.923387,31,750.153646
-608.8141,22,750.626592
-605.80862,16,750.970273
-610.512357,40,751.815159
-613.16658,37,752.600773
-607.652743,23,753.093387
-604.426628,19,753.518187
-605.630714,42,754.411373
-608.043788,27,754.968544
-608.787992,53,756.162032
-606.909205,53,757.258213
-607.891112,28,757.854126
-607.010408,27,758.431166
-606.765827,24,758.945405
-603.098601,22,759.418536
-603.804887,16,759.761579
-607.925442,31,760.422244
-613.974037,63,761.723808
-605.320135,23,762.220684
-618.71722,46,763.186256
-603.455159,30,763.838916
-602.129026,21,764.288364
-634.328873,127,767.076735
-44.05196,300,773.567542
-610.503907,43,774.520035
-644.232734,198,778.748581
-604.754215,28,779.349612
-610.544395,117,781.854999
-629.926051,195,786.058748
-602.991854,15,786.396268
-604.658838,16,786.750311
-603.43864,13,787.032711
-610.593814,40,787.854457
-617.426037,42,788.783477
-612.630419,45,789.755413
-618.912227,57,790.975106
-606.919249,19,791.392776
-604.654663,19,791.791056
-613.109974,40,792.624892
-630.923547,73,794.209967
-610.922118,27,794.788157
-620.840547,57,796.022505
-604.772726,15,796.344543
-609.921304,30,796.975259
-606.223066,17,797.355993
-614.216833,42,798.244599
-604.377046,17,798.609528
-602.452276,13,798.896102
-605.331,18,799.29098
-627.067146,72,800.817214
-612.787833,38,801.640206
-614.284375,52,802.736619
-610.497932,33,803.44558
-631.00443,87,805.280896
-605.895056,22,805.781721
-628.810562,81,807.521186
-620.640075,66,808.946129
-610.771123,38,809.767157
-603.642682,13,810.059259
-608.507094,28,810.649852
-609.330492,27,811.211031
-607.043219,28,811.832153
-635.105077,94,813.893985
-606.786284,23,814.386146
-614.495717,45,815.332703
-608.674768,60,816.658879
-614.032912,39,817.581784
-616.824162,45,818.567773
-616.306076,81,820.286466
-604.696189,29,820.901174
-603.666738,29,821.539011
-602.137515,22,822.008037
-603.617678,18,822.391634
-616.161918,94,824.416644
-601.486511,15,824.761393
-603.799547,35,825.50982
-604.372925,16,825.846991
-623.783871,64,827.216334
-621.347898,61,828.530789
-647.438871,100,830.627392
-613.060748,31,831.27219
-612.409008,92,833.253664
-613.721882,40,834.104274
-617.342286,59,835.406499
-611.438263,26,836.016489
-600.8654,19,836.486732
-613.137373,61,837.82787
-65.779714,300,844.415228
-603.58427,35,845.188379
-608.193118,30,845.824109
-609.435738,76,847.523416
-609.169881,66,848.978316
-604.663265,17,849.356621
-605.05612,17,849.724589
-646.679285,211,854.266855
-603.349948,36,855.022879
-617.809875,73,856.566852
-618.286181,58,857.812173
-603.704957,14,858.115475
-603.118715,39,858.942692
-600.362276,22,859.417528
