n_updates,mean 100 episode reward,episodes,fps,total timesteps,time_elapsed,mean 100 episode reward per step,current_lr,entropy,value_loss,qf1_loss,policy_loss,qf2_loss,eplenmean,ent_coef,ep_rewmean,ent_coef_loss
16200,-681.1,238,40,16300,404,-14.219168331430794,0.0003,2.319242,0.4217729,3777.584,187.47964,3747.686,67.26,0.009618048,-681.14187966,-8.698933
16300,-681.1,239,40,16400,406,-14.219960222058507,0.0003,2.5132396,0.42934495,3750.8516,189.28209,3787.022,67.24,0.009388089,-681.10517689,-10.111898
16400,-674.1,242,40,16500,409,-14.388945916985222,0.0003,2.3935452,0.673869,3730.855,190.45724,3730.6885,66.23,0.009227155,-674.1226608400002,-3.4839296
16500,-673.0,245,40,16600,411,-14.791530241266013,0.0003,2.2374966,0.45438153,8.701399,191.00052,5.109107,64.95,0.009144663,-672.9526407200001,2.3856983
16600,-670.6,247,40,16700,414,-15.077482194124205,0.0003,2.5242682,0.40575013,7.3752465,192.42009,4.4085035,62.86,0.009014327,-670.5523315400002,-14.577391
16700,-671.7,248,40,16800,416,-15.039918606964363,0.0003,2.6325274,0.26025724,6.8339286,193.63998,2.4798841,63.24,0.008698247,-671.6888022700001,-12.39407
16800,-672.7,250,40,16900,419,-14.895752972783805,0.0003,2.5046663,0.39107352,1286.7039,195.3536,1252.5305,64.07,0.008412456,-672.70164848,-14.061964
16900,-671.9,251,40,17000,421,-14.90624085545731,0.0003,2.473267,0.27336523,1281.548,196.6141,1280.2743,63.77,0.008115746,-671.9065970000001,-12.107569
17000,-671.9,251,40,17100,423,-14.90624085545731,0.0003,2.560717,0.51065123,1273.0914,197.6961,1233.1074,63.77,0.007838348,-671.9065970000001,-11.837587
17100,-673.8,253,40,17200,426,-14.911951365957835,0.0003,2.5265098,0.3164426,17.574419,199.4741,11.858643,64.69,0.0076256418,-673.7685307300001,-11.319638
17200,-673.8,255,40,17300,428,-14.935899323112972,0.0003,2.3417788,0.69767666,1077.3717,201.28456,1078.3309,64.5,0.007407668,-673.8365873200001,-8.939706
17300,-674.9,257,40,17400,431,-14.987976159838551,0.0003,2.3271446,0.38277262,10.659923,202.47281,3.464917,64.28,0.007232027,-674.9494452499999,-4.41649
17400,-674.6,260,40,17500,433,-15.262220809893597,0.0003,2.0938845,0.9336066,1238.133,203.28424,1186.0326,63.06,0.007211032,-674.6115400699999,7.62253
17500,-674.4,264,40,17600,436,-15.940938518861014,0.0003,2.3774557,0.67884314,12.333084,204.57452,7.255833,60.94,0.007406658,-674.4020297300001,-6.966841
17600,-670.5,267,40,17700,438,-16.195609165322693,0.0003,2.1841695,0.38397834,3478.2903,206.15128,3452.1382,59.52,0.00744382,-670.5006760599999,9.867218
17700,-664.6,272,40,17800,441,-17.46784606295727,0.0003,1.7017303,0.9801364,4828.2085,208.45764,4612.6777,55.61,0.0078904275,-664.5809454,28.35373
17800,-666.4,278,40,17900,443,-19.190569424024023,0.0003,1.7302384,0.47574443,11.450115,208.12376,4.267364,48.84,0.00824078,-666.44266579,24.499516
17900,-661.3,282,40,18000,445,-20.039529157217366,0.0003,1.6060085,0.2984202,1046.409,209.52495,1051.0587,46.39,0.008549664,-661.33657336,30.956915
18000,-661.4,286,40,18100,448,-19.48950712041804,0.0003,1.7249892,0.61724985,1188.6278,210.75847,1117.4143,46.8,0.008783122,-661.3721024600001,27.090073
18100,-660.3,291,40,18200,450,-20.298789479043318,0.0003,1.6083367,0.7263583,1178.3121,208.57797,1105.8002,45.79,0.009307709,-660.27604713,31.441044
18200,-658.1,296,40,18300,453,-20.979610127624213,0.0003,1.5658268,1.1806861,13.530748,209.48802,2.8914523,44.45,0.009820901,-658.08692391,27.869045
18300,-655.3,300,40,18400,455,-21.698263343722175,0.0003,0.8907671,0.6167811,13.864361,211.29872,2.921288,43.01,0.010212316,-655.3057489299999,31.474049
18400,-654.8,305,40,18500,458,-22.42654144725095,0.0003,1.6517723,0.5837779,1146.2861,211.6625,1085.8647,41.93,0.01063357,-654.7777818999999,21.057114
18500,-653.1,308,40,18600,460,-23.129505592789688,0.0003,2.3521047,0.470281,8.953045,216.25519,3.9406447,40.02,0.010952826,-653.0695456599999,6.9542994
18600,-653.5,309,40,18700,463,-23.118182103843687,0.0003,0.97554225,0.7010139,1110.8428,217.075,1052.2406,40.24,0.011199661,-653.4614702599999,21.548374
18700,-653.5,309,40,18800,465,-23.118182103843687,0.0003,1.0764922,0.5276132,8.556922,214.5451,3.0314288,40.24,0.011479706,-653.4614702599999,7.9535856
18800,-653.5,309,40,18900,467,-23.118182103843687,0.0003,1.4944355,1.2447872,2217.8557,214.6896,2168.6262,40.24,0.011755296,-653.4614702599999,14.292008
18900,-648.5,310,40,19000,470,-22.952422239467577,0.0003,1.401475,0.599554,4.355398,213.88242,2.5967975,42.86,0.012093753,-648.4991759999998,18.227373
19000,-648.5,310,40,19100,472,-22.952422239467577,0.0003,1.4313223,0.98992515,1051.2743,215.04337,1004.59784,42.86,0.0124483695,-648.4991759999998,14.404316
19100,-646.9,312,40,19200,475,-22.83766932591379,0.0003,1.4319814,0.8237808,4.1683407,216.50752,4.603965,43.41,0.012712585,-646.93212522,5.230296
19200,-646.4,313,40,19300,477,-22.966591170755613,0.0003,1.4825906,0.8125932,1024.6719,217.854,985.43414,42.94,0.013255088,-646.3794671199998,19.275486
19300,-646.4,313,40,19400,480,-22.966591170755613,0.0003,2.371713,1.3782521,4203.496,220.43813,4089.1016,42.94,0.013642639,-646.3794671199998,20.309765
19400,-646.4,313,40,19500,482,-22.966591170755613,0.0003,1.4792163,1.7358109,1006.763,220.60222,975.31946,42.94,0.0141003495,-646.3794671199998,15.8262615
19500,-640.3,315,40,19600,485,-22.883480709474938,0.0003,1.3893133,1.0806609,1943.5701,216.7745,1930.5575,45.19,0.014488946,-640.2980020800001,6.809271
19600,-640.8,316,40,19700,487,-22.849059053273002,0.0003,1.5246391,1.8043295,1938.8748,218.64914,1872.4023,45.49,0.014874123,-640.76770704,16.122478
19700,-640.8,316,40,19800,490,-22.849059053273002,0.0003,1.5487435,0.9095247,3.212786,217.51581,2.27676,45.49,0.0153184235,-640.76770704,20.324272
19800,-640.8,316,40,19900,492,-22.849059053273002,0.0003,3.1366148,1.7235334,947.38776,220.02716,917.9272,45.49,0.015767979,-640.76770704,18.311598
19900,-635.1,317,40,20000,494,-22.789734303535596,0.0003,1.7488503,2.981483,2803.2163,220.68927,2717.8555,47.38,0.016278744,-635.07990778,14.32855
20000,-635.1,317,40,20100,497,-22.789734303535596,0.0003,1.2420537,2.0700064,11.34803,219.2065,17.176893,47.38,0.016737675,-635.07990778,17.283134
20100,-634.9,319,40,20200,499,-22.53593467672165,0.0003,1.6639755,2.184599,2028.6328,218.30827,1982.6764,49.06,0.017253159,-634.9322770699999,10.30322
20200,-634.9,319,40,20300,502,-22.53593467672165,0.0003,1.4740114,1.5678488,909.848,217.05304,885.7442,49.06,0.017611299,-634.9322770699999,10.388048
20300,-635.0,320,40,20400,504,-22.495729328004995,0.0003,1.3555369,0.6609478,5.336377,219.34418,5.7832804,50.26,0.017998213,-635.00097696,10.39793
20400,-635.0,320,40,20500,507,-22.495729328004995,0.0003,1.7239656,2.173744,1013.6075,215.17845,983.49396,50.26,0.018429963,-635.00097696,14.549698
20500,-635.5,321,40,20600,509,-22.330493686984894,0.0003,1.1638591,3.6487951,881.0746,216.16443,861.92584,51.74,0.018895462,-635.45400448,13.066284
20600,-635.2,322,40,20700,512,-22.031254971634457,0.0003,1.8002424,4.0241613,1789.3142,217.61768,1790.4064,52.6,0.019431487,-635.22336225,10.084359
20700,-635.2,322,40,20800,514,-22.031254971634457,0.0003,1.642149,3.1206331,3431.684,223.11136,3355.3164,52.6,0.019807639,-635.22336225,8.353829
20800,-635.2,322,40,20900,517,-22.031254971634457,0.0003,1.11976,3.3788311,1762.1649,213.08202,1728.903,52.6,0.020124799,-635.22336225,7.1275215
20900,-630.4,323,40,21000,520,-21.581605577910874,0.0003,1.421283,2.0346584,6.307309,221.8984,9.183258,55.46,0.02049276,-630.41496466,8.066038
21000,-630.4,323,40,21100,522,-21.581605577910874,0.0003,1.7419187,5.196433,840.4899,215.50385,824.9637,55.46,0.020964107,-630.41496466,17.59098
21100,-630.4,323,40,21200,525,-21.581605577910874,0.0003,1.5360062,3.2521698,1658.6946,219.7768,1627.1875,55.46,0.021591838,-630.41496466,8.5247345
21200,-625.5,324,40,21300,527,-21.372160900087593,0.0003,1.7134547,4.9490757,3751.4607,221.33041,3771.8882,58.16,0.022058446,-625.5347224200001,5.8035626
21300,-625.2,325,40,21400,529,-21.276559583948455,0.0003,1.3791139,3.0426354,15.9026165,219.41028,15.966286,58.86,0.022231165,-625.21528678,-0.09078504
21400,-625.2,325,40,21500,532,-21.276559583948455,0.0003,1.4654377,3.7612848,6.0358496,220.15225,9.444802,58.86,0.022452725,-625.21528678,7.399962
21500,-625.2,325,40,21600,534,-21.276559583948455,0.0003,2.8255754,5.2589593,792.82434,223.42542,783.77545,58.86,0.022791311,-625.21528678,2.2903373
21600,-619.9,326,40,21700,537,-21.202222911572367,0.0003,1.106072,1.7795314,10.59887,215.18027,7.5702963,61.0,0.023080776,-619.8827921700001,1.0495162
21700,-619.9,326,40,21800,539,-21.202222911572367,0.0003,1.4284868,4.7598696,8.452771,222.20074,9.943889,61.0,0.023486339,-619.8827921700001,8.900879
21800,-619.9,326,40,21900,542,-21.202222911572367,0.0003,1.7573217,3.5244207,7.944329,220.08492,11.896556,61.0,0.023932464,-619.8827921700001,-0.5428674
21900,-614.9,327,40,22000,544,-21.03526656053089,0.0003,0.9415965,3.202289,757.22156,220.65787,750.6498,63.62,0.023965022,-614.90953154,2.9472728
22000,-614.3,328,40,22100,546,-20.977462439931216,0.0003,1.1185483,12.245062,758.46326,219.61894,757.22186,63.98,0.024270829,-614.3398515800001,1.5046405
22100,-614.3,329,40,22200,549,-20.89199091054167,0.0003,1.5584127,4.6994123,1929.0955,221.23615,1908.384,64.87,0.024768535,-614.3004058600001,6.382621
22200,-614.3,329,40,22300,551,-20.89199091054167,0.0003,1.4024324,16.40208,1126.1162,220.9301,1120.4432,64.87,0.025171213,-614.3004058600001,5.8036327
22300,-614.3,329,40,22400,554,-20.89199091054167,0.0003,1.5692174,2.668665,729.5535,222.75897,728.1104,64.87,0.025405895,-614.3004058600001,1.8076544
22400,-614.5,330,40,22500,556,-20.78042800934207,0.0003,1.3746444,3.9803262,8.346931,217.89989,5.7631655,66.84,0.025778884,-614.5229641,8.196828
22500,-614.5,330,40,22600,559,-20.78042800934207,0.0003,3.0092332,6.4725475,5.8816757,226.15794,7.356708,66.84,0.026419727,-614.5229641,5.090315
22600,-614.5,330,40,22700,561,-20.78042800934207,0.0003,2.0202115,7.298231,13.3457575,219.85178,13.159902,66.84,0.026618103,-614.5229641,1.2577282
22700,-609.2,331,40,22800,564,-20.707417709013484,0.0003,1.5202587,3.6470485,10.239887,218.42654,9.48146,69.02,0.027280139,-609.22203138,14.741077
22800,-609.2,331,40,22900,566,-20.707417709013484,0.0003,1.5913637,12.855359,1367.4691,222.00711,1364.1661,69.02,0.028202817,-609.22203138,5.3682632
22900,-609.2,331,40,23000,569,-20.707417709013484,0.0003,1.2915885,2.123212,6.531156,216.5502,5.515116,69.02,0.028818248,-609.22203138,4.8199587
23000,-604.6,332,40,23100,571,-20.560185494624402,0.0003,1.5394471,43.001213,1355.1897,224.99536,1349.9236,71.61,0.029435897,-604.5774358,3.0615172
23100,-604.6,332,40,23200,574,-20.560185494624402,0.0003,0.91983426,3.3181374,1010.00586,218.6206,1046.7703,71.61,0.029931506,-604.5774358,2.8206506
23200,-604.6,332,40,23300,576,-20.560185494624402,0.0003,1.0828547,14.733751,1326.3914,223.64758,1326.4979,71.61,0.030483548,-604.5774358,3.9874368
23300,-599.7,333,40,23400,579,-20.460348454192356,0.0003,0.9882431,3.7577467,655.40845,219.24808,655.3782,73.99,0.031154927,-599.68017757,2.5470428
23400,-599.7,333,40,23500,581,-20.460348454192356,0.0003,0.9519161,19.34835,710.10474,221.70898,727.4531,73.99,0.031565536,-599.68017757,2.24971
23500,-599.7,333,40,23600,584,-20.460348454192356,0.0003,1.4162765,18.452295,641.4623,223.10696,640.46136,73.99,0.031817164,-599.68017757,2.7182975
23600,-594.7,334,40,23700,587,-20.376230902840085,0.0003,1.3642741,6.8268223,1221.6827,216.51321,1224.3049,76.28,0.032495696,-594.72319799,5.3277783
23700,-594.7,334,40,23800,589,-20.376230902840085,0.0003,1.4255826,4.696206,665.2883,221.96033,655.3113,76.28,0.033408687,-594.72319799,2.354398
23800,-594.7,334,40,23900,591,-20.376230902840085,0.0003,1.978085,13.923632,16.898422,219.7966,18.872345,76.28,0.033826746,-594.72319799,2.233842
23900,-589.2,336,40,24000,594,-20.228487474929,0.0003,1.79913,6.551255,16.521198,218.15393,20.131754,78.28,0.034493387,-589.18538302,4.554284
24000,-588.6,337,40,24100,596,-20.208289230139343,0.0003,1.3129158,7.277074,645.55914,214.62753,646.26184,78.3,0.035395358,-588.5890293799999,5.4838285
24100,-588.6,337,40,24200,599,-20.208289230139343,0.0003,1.6075702,3.2821698,595.3764,215.0063,594.1947,78.3,0.0363449,-588.5890293799999,4.464568
24200,-588.6,337,40,24300,601,-20.208289230139343,0.0003,1.4389716,5.536337,596.95087,216.0657,597.18945,78.3,0.037569407,-588.5890293799999,4.6170645
24300,-583.7,338,40,24400,604,-19.89785082278106,0.0003,1.4287179,4.3095903,6.9858184,221.27866,6.3671284,81.1,0.03894964,-583.72248115,2.4570737
24400,-583.7,338,40,24500,606,-19.89785082278106,0.0003,1.6425846,11.042036,587.03656,218.88776,583.8127,81.1,0.04007003,-583.72248115,0.98164666
24500,-583.7,338,40,24600,609,-19.89785082278106,0.0003,1.499052,7.665326,578.8376,221.89165,581.0831,81.1,0.040450804,-583.72248115,1.1513327
24600,-578.2,340,40,24700,611,-19.93934547014049,0.0003,1.4069743,4.2377396,12.566748,226.3558,12.473802,82.5,0.04088289,-578.2406587199999,3.9061294
24700,-577.9,342,40,24800,613,-19.766164720140786,0.0003,1.4713819,8.425823,558.6162,217.87088,559.1499,83.15,0.041611984,-577.8803466999999,3.8253703
24800,-577.9,342,40,24900,616,-19.766164720140786,0.0003,1.4109482,4.735128,553.62994,213.81635,550.84076,83.15,0.042630576,-577.8803466999999,3.1174479
24900,-577.9,342,40,25000,618,-19.766164720140786,0.0003,1.4995747,4.2437387,3.3279665,218.55048,5.3492928,83.15,0.04342989,-577.8803466999999,3.4247537
25000,-573.2,343,40,25100,621,-19.60445710863372,0.0003,1.590503,43.11074,2826.6,227.96036,2827.8643,85.76,0.044465683,-573.22659153,4.265649
25100,-573.2,344,40,25200,623,-19.48597601386184,0.0003,1.5761213,3.7471938,1190.9978,217.12299,1189.1425,85.98,0.04560106,-573.15535601,6.33626
25200,-573.2,344,40,25300,626,-19.48597601386184,0.0003,1.4593765,6.7911787,1062.321,222.09369,1059.4786,85.98,0.04692258,-573.15535601,3.3884997
25300,-573.2,344,40,25400,628,-19.48597601386184,0.0003,1.5479157,5.514838,1043.4128,219.07709,1042.0599,85.98,0.047833342,-573.15535601,0.8691929
25400,-567.9,345,40,25500,631,-19.19461725833418,0.0003,1.5643904,24.751362,53.832916,222.39941,59.380875,88.76,0.0489728,-567.8937484699999,1.8576337
25500,-567.9,345,40,25600,633,-19.19461725833418,0.0003,1.6269422,2.8113222,5.225799,211.6114,6.1530185,88.76,0.04978358,-567.8937484699999,0.026503205
25600,-567.9,345,40,25700,636,-19.19461725833418,0.0003,1.6417341,8.018853,1234.2665,215.702,1235.9735,88.76,0.050473534,-567.8937484699999,-0.83238053
25700,-562.6,346,40,25800,638,-18.994281985268717,0.0003,1.5918654,1.9214429,1.6689988,209.43857,1.494942,91.43,0.05088636,-562.59788383,2.4199004
25800,-562.6,346,40,25900,641,-18.994281985268717,0.0003,1.5980234,33.155785,511.45667,218.76187,512.399,91.43,0.051020343,-562.59788383,2.445353
25900,-562.6,346,40,26000,643,-18.994281985268717,0.0003,1.9997628,15.581661,343.227,214.5918,358.91403,91.43,0.051730815,-562.59788383,0.4507774
26000,-557.9,347,40,26100,646,-18.737237343371138,0.0003,1.8718786,5.7677307,26.971478,214.3732,32.901222,94.19,0.05254855,-557.86371275,1.3681576
26100,-557.2,348,40,26200,648,-18.714659041391094,0.0003,1.7078657,7.40417,832.4789,218.94463,828.0859,94.42,0.053430222,-557.18249296,3.434362
26200,-557.2,348,40,26300,651,-18.714659041391094,0.0003,1.8095399,0.2848811,1256.4917,204.16821,1248.1371,94.42,0.054621387,-557.18249296,0.27115735
26300,-557.2,348,40,26400,653,-18.714659041391094,0.0003,1.6505535,22.400124,963.72125,226.47112,968.82764,94.42,0.055733964,-557.18249296,3.2894118
26400,-554.3,349,40,26500,656,-18.674560656551108,0.0003,1.8692505,22.130816,15.971557,212.43144,20.27406,96.13,0.05736467,-554.2909954400001,1.9221781
26500,-554.3,349,40,26600,658,-18.674560656551108,0.0003,1.7073969,2.8574703,522.71936,209.65918,521.33203,96.13,0.059067994,-554.2909954400001,2.4737864
26600,-554.3,349,40,26700,661,-18.674560656551108,0.0003,1.7802386,7.906658,466.3439,211.20238,472.06845,96.13,0.05974387,-554.2909954400001,-0.894902
26700,-548.2,350,40,26800,663,-18.51293893165481,0.0003,1.7376457,7.5505276,4.6190524,206.531,3.720047,98.68,0.060566403,-548.2372587700002,1.2706809
26800,-548.2,350,40,26900,666,-18.51293893165481,0.0003,1.5894626,5.209088,467.7477,217.6477,459.88513,98.68,0.061238628,-548.2372587700002,0.848254
26900,-548.6,351,40,27000,668,-18.48636766437527,0.0003,1.7967236,18.815239,6.013281,210.12543,8.054414,99.33,0.062027033,-548.5643258300001,0.18556942
27000,-548.6,351,40,27100,671,-18.48636766437527,0.0003,1.6993803,3.2636342,11.883648,214.35944,11.641939,99.33,0.063123696,-548.5643258300001,1.0048373
27100,-548.6,351,40,27200,673,-18.48636766437527,0.0003,2.1493907,14.314388,34.960938,215.44037,36.31607,99.33,0.06361203,-548.5643258300001,-1.8715419
27200,-543.3,352,40,27300,676,-18.449062921464495,0.0003,1.4931614,20.203018,437.24725,214.62259,438.22772,100.73,0.063903086,-543.31710063,4.6460085
27300,-543.3,352,40,27400,678,-18.449062921464495,0.0003,1.6099137,7.9985266,1665.7561,214.47961,1671.4629,100.73,0.0648714,-543.31710063,1.7571496
27400,-543.3,352,40,27500,681,-18.449062921464495,0.0003,1.6243064,10.905098,6.3273287,211.66324,4.155402,100.73,0.065272726,-543.31710063,1.4963021
27500,-536.7,353,40,27600,683,-18.242902631001144,0.0003,1.8230569,4.869958,424.64505,214.2949,422.12674,103.36,0.065175675,-536.7269769500001,-0.4362865
27600,-536.7,353,40,27700,686,-18.242902631001144,0.0003,1.7531214,49.924583,486.9889,218.74876,489.21225,103.36,0.06359961,-536.7269769500001,-0.4083249
27700,-536.7,353,40,27800,688,-18.242902631001144,0.0003,1.6101778,7.933913,7.5721855,205.02893,9.40279,103.36,0.062204584,-536.7269769500001,-2.386528
27800,-531.5,354,40,27900,691,-18.155188510157352,0.0003,1.4471086,18.342892,17.235909,209.04929,14.838833,105.66,0.060734317,-531.52333812,-1.783082
27900,-531.5,354,40,28000,693,-18.155188510157352,0.0003,1.7526608,7.44689,24.12579,208.89713,21.039936,105.66,0.06003335,-531.52333812,-0.43119287
28000,-531.5,354,40,28100,696,-18.155188510157352,0.0003,1.3949457,12.7349415,8.517726,211.71677,11.231703,105.66,0.059682254,-531.52333812,3.6265113
28100,-526.4,355,40,28200,698,-17.97320347227638,0.0003,1.7559581,36.73697,18.217281,219.89911,19.946068,108.3,0.06018037,-526.40275203,2.513136
28200,-526.4,355,40,28300,701,-17.97320347227638,0.0003,1.8533441,7.681926,1996.6718,209.9484,1986.7395,108.3,0.060983595,-526.40275203,-0.62962997
28300,-526.4,355,40,28400,703,-17.97320347227638,0.0003,1.7584038,5.8435984,823.0067,205.67737,821.61536,108.3,0.060976952,-526.40275203,-0.6795014
28400,-521.4,356,40,28500,706,-17.83665479182263,0.0003,1.7671092,14.563932,14.042779,213.61249,13.644684,110.82,0.0614963,-521.3656260399999,0.6271916
28500,-521.4,356,40,28600,708,-17.83665479182263,0.0003,1.7336195,3.8846734,19.6969,205.89359,18.547003,110.82,0.06325639,-521.3656260399999,0.98396105
28600,-521.4,356,40,28700,711,-17.83665479182263,0.0003,1.5285932,1.1939876,465.21942,208.9451,470.00113,110.82,0.0650643,-521.3656260399999,1.9082739
28700,-515.2,358,40,28800,713,-17.60832559951972,0.0003,1.5330999,36.800365,399.12854,208.3204,391.7367,113.45,0.06562807,-515.23716371,-0.78325176
28800,-515.2,358,40,28900,716,-17.60832559951972,0.0003,1.7313104,63.547398,6.5881424,208.94446,5.769301,113.45,0.06659743,-515.23716371,0.8916687
28900,-515.2,358,40,29000,718,-17.60832559951972,0.0003,1.6035705,8.765492,7.880927,199.57538,6.687767,113.45,0.0670897,-515.23716371,-0.4896961
29000,-510.0,359,40,29100,721,-17.47012837855484,0.0003,2.0021167,28.557621,370.71997,214.69795,370.6219,115.99,0.06733276,-509.9954532499999,2.18685
29100,-510.0,359,40,29200,723,-17.47012837855484,0.0003,1.7401192,8.789886,7.450182,204.44223,5.2008834,115.99,0.06775983,-509.9954532499999,1.1728091
29200,-510.2,360,40,29300,725,-17.22949993468274,0.0003,1.8820665,12.939384,36.361015,201.58844,34.061897,117.72,0.06731876,-510.17461057999986,0.31804088
29300,-510.2,360,40,29400,728,-17.22949993468274,0.0003,1.660815,7.566498,358.11075,209.76376,356.08295,117.72,0.06762344,-510.17461057999986,1.0271707
29400,-510.2,360,40,29500,730,-17.22949993468274,0.0003,1.7381392,16.28816,711.00415,211.53209,711.0284,117.72,0.06844701,-510.17461057999986,1.3850474
29500,-505.2,361,40,29600,733,-17.00736988735592,0.0003,1.7982534,4.168085,6.582514,198.9816,5.496154,120.44,0.06963377,-505.1807371399999,0.4469409
29600,-505.2,361,40,29700,735,-17.00736988735592,0.0003,1.8499756,6.198889,293.95966,199.81812,289.71866,120.44,0.070281476,-505.1807371399999,1.0849094
29700,-505.2,361,40,29800,738,-17.00736988735592,0.0003,1.7828329,6.5672464,7.0626154,196.40562,6.121969,120.44,0.07059293,-505.1807371399999,1.1750387
