mean 100 episode reward,episodes,% time spent exploring,steps,mean 100 episode reward per step
52.4,1280,2,195500,0.2961360119312326
52.4,1280,2,195600,0.2961360119312326
52.2,1281,2,195700,0.29567457602323904
51.8,1282,2,195800,0.29504321824242585
51.4,1283,2,195900,0.2943774504798954
51.4,1283,2,196000,0.2943774504798954
51.4,1284,2,196100,0.2944375908698478
51.4,1284,2,196200,0.2944375908698478
51.4,1285,2,196300,0.29445775222328785
51.4,1285,2,196400,0.29445775222328785
51.4,1286,2,196500,0.2944966946922571
51.3,1287,2,196600,0.29431339085859987
51.3,1287,2,196700,0.29431339085859987
51.3,1288,2,196800,0.2941801913308385
51.3,1288,2,196900,0.2941801913308385
51.8,1289,2,197000,0.29640495093106173
51.3,1290,2,197100,0.2954692328377705
50.8,1291,2,197200,0.2947640195693276
50.8,1291,2,197300,0.2947640195693276
50.8,1292,2,197400,0.29476233902932747
50.8,1292,2,197500,0.29476233902932747
50.8,1293,2,197600,0.29458333208415416
50.4,1294,2,197700,0.29330536198622853
50.5,1295,2,197800,0.2934326003383878
50.5,1295,2,197900,0.2934326003383878
50.5,1296,2,198000,0.29339004930813034
50.6,1297,2,198100,0.29376369107982275
50.6,1297,2,198200,0.29376369107982275
50.6,1298,2,198300,0.29376517346574343
50.6,1298,2,198400,0.29376517346574343
51.1,1299,2,198500,0.2949621853331346
51.1,1300,2,198600,0.29470567826359656
50.3,1302,2,198700,0.29318838521510654
50.3,1302,2,198800,0.29318838521510654
49.7,1304,2,198900,0.29157218233486687
48.7,1306,2,199000,0.2896876933919355
48.7,1306,2,199100,0.2896876933919355
48.7,1307,2,199200,0.2896802326608242
48.7,1307,2,199300,0.2896802326608242
48.9,1308,2,199400,0.290204933396485
48.9,1308,2,199500,0.290204933396485
49.0,1309,2,199600,0.2903167509355942
49.0,1309,2,199700,0.2903167509355942
48.9,1310,2,199800,0.2902767398619001
48.9,1310,2,199900,0.2902767398619001
49.0,1311,2,200000,0.2906270916479389
49.0,1311,2,200100,0.2906270916479389
49.0,1312,2,200200,0.2905767011801189
49.0,1312,2,200300,0.2905767011801189
49.0,1313,2,200400,0.2907062085033022
49.0,1313,2,200500,0.2907062085033022
49.0,1314,2,200600,0.2903051939724863
49.0,1314,2,200700,0.2903051939724863
48.1,1316,2,200800,0.2857700856343814
47.6,1317,2,200900,0.2842996302776404
47.1,1318,2,201000,0.28253853958551367
47.1,1318,2,201100,0.28253853958551367
47.5,1319,2,201200,0.2832634905167104
47.5,1319,2,201300,0.2832634905167104
47.5,1320,2,201400,0.2832306182472716
47.5,1320,2,201500,0.2832306182472716
48.1,1321,2,201600,0.28497784258130104
47.2,1323,2,201700,0.282754014211009
47.2,1323,2,201800,0.282754014211009
47.5,1324,2,201900,0.28320072974312926
47.5,1324,2,202000,0.28320072974312926
47.3,1325,2,202100,0.28281738708725507
47.3,1325,2,202200,0.28281738708725507
47.8,1326,2,202300,0.284087719944218
47.8,1326,2,202400,0.284087719944218
47.8,1327,2,202500,0.2841443554691665
47.8,1327,2,202600,0.2841443554691665
47.9,1328,2,202700,0.28464317552886076
47.9,1328,2,202800,0.28464317552886076
47.9,1329,2,202900,0.2846179807535308
47.9,1329,2,203000,0.2846179807535308
47.9,1330,2,203100,0.2846790412176722
47.6,1331,2,203200,0.2844349782799142
47.6,1331,2,203300,0.2844349782799142
47.6,1332,2,203400,0.28448460414498244
47.4,1333,2,203500,0.2839291861994388
47.4,1333,2,203600,0.2839291861994388
47.0,1334,2,203700,0.28342444034591113
47.0,1334,2,203800,0.28342444034591113
47.0,1335,2,203900,0.28342232784348237
47.0,1335,2,204000,0.28342232784348237
47.1,1336,2,204100,0.28358926974980947
47.4,1337,2,204200,0.28509803829086416
47.4,1337,2,204300,0.28509803829086416
47.4,1338,2,204400,0.28507050611040374
47.4,1338,2,204500,0.28507050611040374
47.4,1339,2,204600,0.2851297413545688
47.4,1339,2,204700,0.2851297413545688
47.8,1340,2,204800,0.2854032417764692
47.8,1340,2,204900,0.2854032417764692
47.4,1341,2,205000,0.2844315371329343
47.4,1341,2,205100,0.2844315371329343
47.0,1343,2,205200,0.28397708528164894
47.0,1343,2,205300,0.28397708528164894
47.4,1344,2,205400,0.28468616022801974
47.4,1344,2,205500,0.28468616022801974
47.2,1345,2,205600,0.2842015349814599
47.2,1345,2,205700,0.2842015349814599
47.3,1346,2,205800,0.28454606107851443
47.3,1346,2,205900,0.28454606107851443
47.4,1347,2,206000,0.28359880307187757
47.4,1347,2,206100,0.28359880307187757
47.9,1348,2,206200,0.28421060018579064
47.9,1348,2,206300,0.28421060018579064
47.8,1349,2,206400,0.2841263463631418
47.8,1349,2,206500,0.2841263463631418
47.8,1350,2,206600,0.28417232268627596
47.8,1350,2,206700,0.28417232268627596
48.1,1351,2,206800,0.2846946503497544
48.1,1351,2,206900,0.2846946503497544
48.2,1353,2,207000,0.2858987506910212
48.2,1353,2,207100,0.2858987506910212
48.3,1354,2,207200,0.28603689428466234
48.3,1354,2,207300,0.28603689428466234
48.5,1355,2,207400,0.28623731408161524
48.5,1355,2,207500,0.28623731408161524
48.9,1356,2,207600,0.2869461767560571
48.3,1357,2,207700,0.28493869835378993
48.3,1357,2,207800,0.28493869835378993
48.2,1358,2,207900,0.2843226130314558
48.2,1358,2,208000,0.2843226130314558
48.7,1359,2,208100,0.28513768210742113
48.7,1359,2,208200,0.28513768210742113
48.7,1360,2,208300,0.2850789805482217
48.7,1360,2,208400,0.2850789805482217
48.7,1361,2,208500,0.2849515058026668
48.7,1361,2,208600,0.2849515058026668
48.6,1362,2,208700,0.28339937586950326
48.6,1362,2,208800,0.28339937586950326
48.7,1363,2,208900,0.2834987559326192
48.7,1363,2,209000,0.2834987559326192
48.5,1364,2,209100,0.2829196949892361
48.5,1364,2,209200,0.2829196949892361
48.5,1365,2,209300,0.2829232631026285
48.4,1366,2,209400,0.2824718445315071
48.4,1366,2,209500,0.2824718445315071
48.4,1367,2,209600,0.282487898416427
48.4,1367,2,209700,0.282487898416427
48.4,1368,2,209800,0.2824473982316364
47.9,1369,2,209900,0.281009991128901
47.5,1370,2,210000,0.28038911280773365
47.5,1370,2,210100,0.28038911280773365
47.6,1371,2,210200,0.28079460402399486
47.6,1371,2,210300,0.28079460402399486
47.9,1372,2,210400,0.28125408303031524
47.8,1373,2,210500,0.2814193884110878
47.8,1373,2,210600,0.2814193884110878
47.7,1374,2,210700,0.2809942350313278
47.7,1374,2,210800,0.2809942350313278
47.7,1375,2,210900,0.2808454683784036
47.3,1377,2,211000,0.2813838068353494
47.3,1377,2,211100,0.2813838068353494
47.8,1378,2,211200,0.2825719589354075
47.8,1378,2,211300,0.2825719589354075
47.8,1379,2,211400,0.2826562574604925
47.8,1379,2,211500,0.2826562574604925
47.8,1380,2,211600,0.28262287251325235
47.6,1381,2,211700,0.2830561769268228
47.7,1382,2,211800,0.28306301640901105
47.7,1382,2,211900,0.28306301640901105
48.1,1383,2,212000,0.28371925045180435
47.6,1384,2,212100,0.28277229138859306
47.6,1384,2,212200,0.28277229138859306
47.6,1385,2,212300,0.2828156763704751
47.6,1385,2,212400,0.2828156763704751
47.7,1386,2,212500,0.2830914733790907
47.7,1386,2,212600,0.2830914733790907
48.0,1387,2,212700,0.2834701549590808
48.0,1387,2,212800,0.2834701549590808
48.0,1388,2,212900,0.2835932857933202
48.0,1388,2,213000,0.2835932857933202
48.0,1389,2,213100,0.2834506061865699
48.0,1389,2,213200,0.2834506061865699
48.3,1390,2,213300,0.28325718311047365
48.3,1391,2,213400,0.28335503832639053
48.3,1391,2,213500,0.28335503832639053
48.3,1392,2,213600,0.2833711543643274
48.3,1392,2,213700,0.2833711543643274
48.4,1393,2,213800,0.2835350492198455
48.4,1394,2,213900,0.28408444664404847
48.4,1394,2,214000,0.28408444664404847
48.8,1395,2,214100,0.28507082518014115
48.8,1395,2,214200,0.28507082518014115
48.7,1396,2,214300,0.2843709290898984
48.8,1397,2,214400,0.2849768990422348
48.8,1397,2,214500,0.2849768990422348
48.8,1398,2,214600,0.2849391676396925
48.8,1398,2,214700,0.2849391676396925
48.8,1399,2,214800,0.28491148455959575
48.8,1399,2,214900,0.28491148455959575
49.1,1400,2,215000,0.2851485252090451
49.1,1400,2,215100,0.2851485252090451
49.6,1401,2,215200,0.28647985243651825
49.6,1401,2,215300,0.28647985243651825
49.8,1403,2,215400,0.2864431537505916
49.8,1403,2,215500,0.2864431537505916
50.4,1404,2,215600,0.2879803625874489
50.4,1404,2,215700,0.2879803625874489
50.9,1405,2,215800,0.28854214503682263
50.9,1405,2,215900,0.28854214503682263
51.4,1406,2,216000,0.28940603604424325
51.4,1406,2,216100,0.28940603604424325
51.4,1407,2,216200,0.2894591601053145
51.4,1407,2,216300,0.2894591601053145
51.3,1408,2,216400,0.2892329869589378
51.3,1408,2,216500,0.2892329869589378
51.3,1409,2,216600,0.2891753343854958
50.7,1410,2,216700,0.2875025513078341
50.7,1410,2,216800,0.2875025513078341
50.7,1411,2,216900,0.287544022115535
50.7,1411,2,217000,0.287544022115535
50.7,1412,2,217100,0.2875789382717284
50.7,1412,2,217200,0.2875789382717284
50.7,1413,2,217300,0.2874249976191448
50.7,1413,2,217400,0.2874249976191448
50.8,1414,2,217500,0.28788700792575034
50.9,1415,2,217600,0.2893676143164854
51.3,1416,2,217700,0.2918569526042988
51.3,1416,2,217800,0.2918569526042988
51.9,1417,2,217900,0.29362275141905575
51.9,1417,2,218000,0.29362275141905575
52.3,1418,2,218100,0.29512388140407286
51.7,1419,2,218200,0.29340231998473193
51.2,1420,2,218300,0.2909884221915198
51.2,1420,2,218400,0.2909884221915198
51.1,1421,2,218500,0.29063765399067565
51.1,1421,2,218600,0.29063765399067565
51.4,1422,2,218700,0.29119394972686463
51.4,1422,2,218800,0.29119394972686463
52.0,1423,2,218900,0.2928595870934373
52.0,1423,2,219000,0.2928595870934373
52.0,1424,2,219100,0.2928755033508315
52.0,1424,2,219200,0.2928755033508315
52.2,1425,2,219300,0.2932983040138504
51.7,1426,2,219400,0.2921045274011793
51.7,1426,2,219500,0.2921045274011793
51.6,1427,2,219600,0.2916895180026571
51.6,1427,2,219700,0.2916895180026571
51.6,1428,2,219800,0.2917868207653686
51.6,1428,2,219900,0.2917868207653686
51.5,1429,2,220000,0.29138297539721114
51.5,1429,2,220100,0.29138297539721114
51.3,1430,2,220200,0.290454904507016
51.3,1430,2,220300,0.290454904507016
51.7,1431,2,220400,0.29107870874641384
51.7,1431,2,220500,0.29107870874641384
51.6,1432,2,220600,0.29059574529730275
51.6,1432,2,220700,0.29059574529730275
51.9,1433,2,220800,0.2911611680112387
51.9,1433,2,220900,0.2911611680112387
52.2,1434,2,221000,0.29160892654428316
52.2,1434,2,221100,0.29160892654428316
52.2,1435,2,221200,0.2915615927925369
51.3,1437,2,221300,0.2883707581500592
50.7,1438,2,221400,0.2866294500045513
50.7,1438,2,221500,0.2866294500045513
50.7,1439,2,221600,0.2865333350109324
50.7,1439,2,221700,0.2865333350109324
50.6,1441,2,221800,0.28632818282354794
50.0,1442,2,221900,0.28483281115419706
50.1,1443,2,222000,0.28508678442978946
49.8,1444,2,222100,0.2844412698409568
49.8,1444,2,222200,0.2844412698409568
49.9,1445,2,222300,0.28455983231898846
49.9,1445,2,222400,0.28455983231898846
49.9,1446,2,222500,0.2844342114961747
49.7,1447,2,222600,0.28518697918646696
49.7,1447,2,222700,0.28518697918646696
49.7,1448,2,222800,0.2850541017341656
49.7,1448,2,222900,0.2850541017341656
49.8,1449,2,223000,0.2853348106237339
49.8,1449,2,223100,0.2853348106237339
49.6,1450,2,223200,0.284381832312929
49.6,1450,2,223300,0.284381832312929
49.5,1451,2,223400,0.28393601943656466
49.5,1451,2,223500,0.28393601943656466
49.5,1452,2,223600,0.28379518316617836
49.5,1452,2,223700,0.28379518316617836
49.2,1454,2,223800,0.2825847066725928
48.7,1455,2,223900,0.2815893590011793
48.7,1455,2,224000,0.2815893590011793
48.7,1456,2,224100,0.2814312898669616
48.3,1458,2,224200,0.2817234943688193
48.3,1458,2,224300,0.2817234943688193
48.3,1459,2,224400,0.28171233436543924
48.3,1459,2,224500,0.28171233436543924
48.6,1460,2,224600,0.28283795132261313
48.6,1460,2,224700,0.28283795132261313
48.6,1461,2,224800,0.2829743426863188
48.8,1462,2,224900,0.2848123618664645
48.1,1463,2,225000,0.28213672617520674
48.1,1463,2,225100,0.28213672617520674
48.2,1464,2,225200,0.28271424863988104
48.2,1464,2,225300,0.28271424863988104
48.0,1466,2,225400,0.2819680308927369
48.0,1466,2,225500,0.2819680308927369
48.0,1467,2,225600,0.28195206037666876
47.5,1468,2,225700,0.28036570467885685
47.5,1468,2,225800,0.28036570467885685
47.8,1470,2,225900,0.2807766862956319
47.8,1470,2,226000,0.2807766862956319
47.8,1471,2,226100,0.2807744124057049
47.8,1471,2,226200,0.2807744124057049
47.8,1472,2,226300,0.2808489498847147
47.8,1472,2,226400,0.2808489498847147
48.1,1473,2,226500,0.2813332180454009
48.1,1473,2,226600,0.2813332180454009
48.2,1474,2,226700,0.281839046568272
48.2,1474,2,226800,0.281839046568272
48.3,1475,2,226900,0.2821804548476261
48.3,1475,2,227000,0.2821804548476261
48.5,1476,2,227100,0.2821015159882744
48.5,1476,2,227200,0.2821015159882744
48.9,1477,2,227300,0.28244682296117396
48.9,1477,2,227400,0.28244682296117396
49.1,1478,2,227500,0.2828884474722153
49.1,1478,2,227600,0.2828884474722153
49.0,1479,2,227700,0.2826990847084324
49.0,1479,2,227800,0.2826990847084324
49.0,1480,2,227900,0.28269070799890716
48.6,1482,2,228000,0.28119093372673276
48.2,1483,2,228100,0.28047926282573316
47.6,1485,2,228200,0.27856190716873125
47.6,1485,2,228300,0.27856190716873125
47.6,1486,2,228400,0.27858461549605495
47.6,1486,2,228500,0.27858461549605495
47.7,1487,2,228600,0.27875319778466684
47.7,1487,2,228700,0.27875319778466684
47.7,1488,2,228800,0.27882987575618484
47.7,1488,2,228900,0.27882987575618484
47.7,1489,2,229000,0.2789186774175225
47.7,1489,2,229100,0.2789186774175225
47.9,1490,2,229200,0.2800160338101146
47.9,1490,2,229300,0.2800160338101146
48.3,1491,2,229400,0.2806905211551485
48.3,1491,2,229500,0.2806905211551485
48.1,1492,2,229600,0.28017734289157725
48.1,1492,2,229700,0.28017734289157725
48.0,1493,2,229800,0.2798875158716531
48.1,1494,2,229900,0.2794933845961495
48.1,1494,2,230000,0.2794933845961495
48.1,1495,2,230100,0.279486952577107
48.1,1495,2,230200,0.279486952577107
48.3,1496,2,230300,0.2801844167845015
48.3,1496,2,230400,0.2801844167845015
47.5,1498,2,230500,0.2778859798943971
47.3,1499,2,230600,0.2774039062564147
46.9,1500,2,230700,0.2767412160272004
46.6,1501,2,230800,0.27610350401188155
46.6,1501,2,230900,0.27610350401188155
46.6,1502,2,231000,0.27612317280978377
46.6,1502,2,231100,0.27612317280978377
47.2,1503,2,231200,0.27771902622444405
47.2,1503,2,231300,0.27771902622444405
47.2,1504,2,231400,0.2776762556621157
47.2,1504,2,231500,0.2776762556621157
47.2,1505,2,231600,0.2776344580926583
47.2,1505,2,231700,0.2776344580926583
47.2,1506,2,231800,0.27804661086481314
47.2,1506,2,231900,0.27804661086481314
47.2,1507,2,232000,0.27797665668832056
47.2,1507,2,232100,0.27797665668832056
47.3,1508,2,232200,0.27813199367887653
47.3,1508,2,232300,0.27813199367887653
47.2,1509,2,232400,0.2776810301632071
47.3,1510,2,232500,0.27853062270685003
47.3,1510,2,232600,0.27853062270685003
47.2,1511,2,232700,0.27792726283305264
47.2,1511,2,232800,0.27792726283305264
47.2,1512,2,232900,0.27794033196967116
46.8,1513,2,233000,0.2773936856039389
46.8,1513,2,233100,0.2773936856039389
46.8,1514,2,233200,0.277317085690005
46.8,1514,2,233300,0.277317085690005
47.2,1515,2,233400,0.2780965783456836
47.2,1515,2,233500,0.2780965783456836
47.4,1516,2,233600,0.27832429334557424
47.4,1516,2,233700,0.27832429334557424
47.4,1517,2,233800,0.27832444716599314
47.4,1517,2,233900,0.27832444716599314
47.5,1518,2,234000,0.27868183644382144
47.5,1518,2,234100,0.27868183644382144
48.1,1519,2,234200,0.28030983046997604
48.1,1519,2,234300,0.28030983046997604
48.1,1521,2,234400,0.2818578301766285
48.1,1521,2,234500,0.2818578301766285
47.9,1522,2,234600,0.28144453804317304
47.9,1522,2,234700,0.28144453804317304
47.9,1523,2,234800,0.2814621390230193
47.9,1523,2,234900,0.2814621390230193
47.4,1525,2,235000,0.2805031772978282
47.4,1525,2,235100,0.2805031772978282
47.8,1526,2,235200,0.2818260536739421
47.8,1526,2,235300,0.2818260536739421
47.7,1527,2,235400,0.28170014122464004
47.7,1527,2,235500,0.28170014122464004
47.7,1528,2,235600,0.28172406489700935
47.6,1529,2,235700,0.28174942707245576
47.4,1530,2,235800,0.2819506480518217
47.4,1530,2,235900,0.2819506480518217
47.3,1531,2,236000,0.2813856179063029
47.3,1531,2,236100,0.2813856179063029
47.4,1532,2,236200,0.2818028475981528
47.4,1532,2,236300,0.2818028475981528
47.3,1533,2,236400,0.28135971586008024
46.8,1534,2,236500,0.2806520951208977
46.4,1535,2,236600,0.2799773120571546
46.4,1535,2,236700,0.2799773120571546
46.7,1536,2,236800,0.2805537732831025
46.7,1536,2,236900,0.2805537732831025
47.4,1537,2,237000,0.2833676854033873
47.5,1538,2,237100,0.2843932281194468
47.3,1539,2,237200,0.2842425965096399
47.3,1539,2,237300,0.2842425965096399
47.5,1540,2,237400,0.28502310541899684
47.5,1541,2,237500,0.2849683048551022
47.5,1541,2,237600,0.2849683048551022
47.9,1542,2,237700,0.28587956237640333
47.9,1542,2,237800,0.28587956237640333
48.3,1543,2,237900,0.2866322757091775
48.3,1543,2,238000,0.2866322757091775
48.2,1544,2,238100,0.2857764481911113
47.5,1546,2,238200,0.2840546541560779
47.5,1546,2,238300,0.2840546541560779
47.8,1547,2,238400,0.2848593726148183
47.8,1547,2,238500,0.2848593726148183
47.8,1548,2,238600,0.28495770213289945
47.4,1549,2,238700,0.28428679830130893
47.1,1550,2,238800,0.28404395473812105
47.1,1550,2,238900,0.28404395473812105
47.2,1551,2,239000,0.28448340025657903
47.2,1551,2,239100,0.28448340025657903
47.3,1552,2,239200,0.28463235018519817
47.3,1552,2,239300,0.28463235018519817
47.4,1553,2,239400,0.28537911450660103
47.4,1553,2,239500,0.28537911450660103
48.0,1555,2,239600,0.28655144713829694
48.0,1555,2,239700,0.28655144713829694
47.8,1556,2,239800,0.2857512947624965
47.8,1558,2,239900,0.28611175579319026
47.8,1558,2,240000,0.28611175579319026
47.8,1559,2,240100,0.2861533912470037
47.8,1559,2,240200,0.2861533912470037
47.4,1560,2,240300,0.2854524580902206
47.4,1560,2,240400,0.2854524580902206
47.4,1561,2,240500,0.2852607836065637
47.4,1561,2,240600,0.2852607836065637
47.7,1563,2,240700,0.2867955039932808
47.7,1563,2,240800,0.2867955039932808
47.7,1564,2,240900,0.2865182820031846
47.7,1564,2,241000,0.2865182820031846
47.7,1565,2,241100,0.28649837835813147
47.7,1565,2,241200,0.28649837835813147
48.3,1566,2,241300,0.28808214218794065
48.3,1566,2,241400,0.28808214218794065
48.3,1567,2,241500,0.2880585207154882
48.3,1567,2,241600,0.2880585207154882
48.9,1568,2,241700,0.2897387186633591
48.9,1568,2,241800,0.2897387186633591
49.0,1569,2,241900,0.2903389096672063
49.0,1569,2,242000,0.2903389096672063
49.2,1570,2,242100,0.29064564759931316
49.2,1570,2,242200,0.29064564759931316
49.1,1571,2,242300,0.28998872238631884
49.1,1571,2,242400,0.28998872238631884
49.1,1572,2,242500,0.2900958512718018
49.1,1572,2,242600,0.2900958512718018
49.0,1573,2,242700,0.28947330468415894
49.0,1573,2,242800,0.28947330468415894
49.0,1574,2,242900,0.2894130023131655
49.0,1574,2,243000,0.2894130023131655
48.7,1575,2,243100,0.2888114931890532
48.7,1575,2,243200,0.2888114931890532
49.0,1576,2,243300,0.2897262570325416
49.0,1576,2,243400,0.2897262570325416
49.1,1577,2,243500,0.29009072985982653
49.1,1577,2,243600,0.29009072985982653
49.0,1578,2,243700,0.2898411346745752
49.1,1579,2,243800,0.29009308123157496
49.1,1579,2,243900,0.29009308123157496
49.0,1580,2,244000,0.28978302992087296
48.9,1581,2,244100,0.28971179274490666
49.1,1582,2,244200,0.2903757982007695
49.1,1582,2,244300,0.2903757982007695
49.5,1583,2,244400,0.2910796143315291
49.5,1583,2,244500,0.2910796143315291
50.0,1584,2,244600,0.2919937234373009
50.0,1584,2,244700,0.2919937234373009
49.9,1586,2,244800,0.29202981788243715
49.9,1586,2,244900,0.29202981788243715
50.0,1587,2,245000,0.29216635032194127
50.0,1587,2,245100,0.29216635032194127
49.6,1588,2,245200,0.2916171664050354
49.6,1588,2,245300,0.2916171664050354
49.6,1589,2,245400,0.29165308402972395
49.6,1589,2,245500,0.29165308402972395
49.2,1591,2,245600,0.2907449322156598
49.2,1591,2,245700,0.2907449322156598
