total timesteps,time_elapsed,eplenmean,n_updates,fps,ep_rewmean,current_lr,mean 100 episode reward per step,mean 100 episode reward,episodes,policy_loss,entropy,qf2_loss,qf1_loss,ent_coef_loss,value_loss,ent_coef
122500,3038,267.96,122400,40,-341.74687081999997,0.0003,-1.9616007508032223,-341.7,655,110.879395,1.2847974,508.78452,494.3052,-0.6547425,3.6770024,0.038944986
122600,3041,267.96,122500,40,-341.74687081999997,0.0003,-1.9616007508032223,-341.7,655,115.03531,1.1109974,26.932127,73.476006,0.29468036,49.447426,0.038603902
122700,3043,267.96,122600,40,-341.74687081999997,0.0003,-1.9616007508032223,-341.7,655,111.52951,0.69752294,8.132344,6.534671,0.81392586,15.854321,0.038217273
122800,3046,267.96,122700,40,-346.72917275999987,0.0003,-1.9782084239386222,-346.7,656,109.71295,0.89603895,10.616653,6.498994,1.7670195,12.201998,0.038262777
122900,3048,267.96,122800,40,-346.72917275999987,0.0003,-1.9782084239386222,-346.7,656,110.63614,0.78632855,99.86349,81.611374,0.2866565,11.325253,0.03794428
123000,3051,267.96,122900,40,-346.72917275999987,0.0003,-1.9782084239386222,-346.7,656,112.4921,0.8454348,24.19823,21.78687,2.2343566,30.593697,0.03782389
123100,3053,267.96,123000,40,-346.5907389499999,0.0003,-1.9777469779461823,-346.6,657,105.8768,0.7976655,2.509297,1.8303068,-0.33943257,4.5043263,0.03783678
123200,3056,267.96,123100,40,-346.5907389499999,0.0003,-1.9777469779461823,-346.6,657,115.479935,1.0613363,122.05774,123.61557,2.1596,28.001541,0.037831854
123300,3058,267.96,123200,40,-346.5907389499999,0.0003,-1.9777469779461823,-346.6,657,109.839005,1.2873197,6.2238894,4.7088666,0.107964694,1.687984,0.038384307
123400,3061,267.96,123300,40,-346.8112057199999,0.0003,-1.9784818672269782,-346.8,658,111.01752,0.7478092,64.99251,105.51401,-1.173276,12.769012,0.038483325
123500,3063,267.96,123400,40,-346.8112057199999,0.0003,-1.9784818672269782,-346.8,658,109.687965,0.66785395,30.947292,62.805473,1.0454689,5.3382816,0.038505703
123600,3066,267.96,123500,40,-346.8112057199999,0.0003,-1.9784818672269782,-346.8,658,108.71936,0.9351258,14.477794,14.406492,-0.9631341,5.589006,0.038486995
123700,3068,269.0,123600,40,-343.86266639999997,0.0003,-1.9563771575416629,-343.9,659,106.609665,1.0564408,17.277695,12.556841,1.4841499,3.9504662,0.039101355
123800,3070,269.0,123700,40,-343.86266639999997,0.0003,-1.9563771575416629,-343.9,659,110.09158,1.0257277,131.98953,144.01196,0.9351922,9.296155,0.03937453
123900,3073,269.0,123800,40,-343.86266639999997,0.0003,-1.9563771575416629,-343.9,659,111.27104,1.0293307,89.96982,95.72285,-0.4351326,28.426716,0.039216623
124000,3075,269.0,123900,40,-343.69748516000004,0.0003,-1.9558265534016497,-343.7,660,106.59229,1.033792,6.384776,6.822154,-2.1211128,1.4112649,0.03898579
124100,3078,269.0,124000,40,-343.69748516000004,0.0003,-1.9558265534016497,-343.7,660,104.76225,1.1334479,1.9246144,1.936563,0.025812238,0.6890991,0.039140914
124200,3080,269.0,124100,40,-343.69748516000004,0.0003,-1.9558265534016497,-343.7,660,109.27397,1.1005169,39.383118,23.385246,1.502884,13.341906,0.038834658
124300,3083,268.65,124200,40,-350.20894033,0.0003,-1.9809955446979617,-350.2,661,108.130646,0.90535545,15.322628,16.550476,0.41485715,2.095679,0.03864572
124400,3085,268.65,124300,40,-350.20894033,0.0003,-1.9809955446979617,-350.2,661,110.014984,1.000217,3.4749067,5.125844,1.0003438,1.1896083,0.038170867
124500,3088,268.65,124400,40,-350.20894033,0.0003,-1.9809955446979617,-350.2,661,104.721954,1.3622701,7.5110397,10.291574,-0.72809184,1.4933858,0.037560623
124600,3090,268.65,124500,40,-370.06602910000004,0.0003,-2.047185840583465,-370.1,662,106.473366,1.1928822,11.003708,15.780011,-1.2215033,2.7160769,0.037073992
124700,3093,268.65,124600,40,-370.06602910000004,0.0003,-2.047185840583465,-370.1,662,106.456985,1.0696493,997.3573,892.05743,1.7700171,4.4514856,0.036582053
124800,3095,268.65,124700,40,-370.06602910000004,0.0003,-2.047185840583465,-370.1,662,109.17594,1.023382,13.491845,11.409014,1.4803476,7.51718,0.03626853
124900,3097,268.65,124800,40,-366.26349882,0.0003,-2.03451073965492,-366.3,663,104.93072,1.2968547,5.9486475,7.8904066,-1.1247603,11.321705,0.036000755
125000,3100,268.65,124900,40,-366.26349882,0.0003,-2.03451073965492,-366.3,663,105.306435,1.0431275,4.119442,4.960661,-1.849036,0.73203784,0.035438117
125100,3102,268.65,125000,40,-366.26349882,0.0003,-2.03451073965492,-366.3,663,106.67986,1.3890538,5.093137,11.620346,-0.9948066,1.36977,0.035150852
125200,3105,269.49,125100,40,-360.73115466,0.0003,-2.007491842603197,-360.7,664,104.01416,1.0339817,2.9654558,6.1229644,1.1963961,3.6342738,0.035363365
125300,3107,269.49,125200,40,-360.73115466,0.0003,-2.007491842603197,-360.7,664,105.45429,1.0058563,87.34125,91.8124,-0.84839976,3.9939609,0.035090413
125400,3110,269.49,125300,40,-360.73115466,0.0003,-2.007491842603197,-360.7,664,117.30988,0.8624948,28.491194,34.371536,-0.45329905,25.490314,0.034433495
125500,3112,270.7,125400,40,-354.8556374499999,0.0003,-1.9715523106260946,-354.9,665,103.39937,1.2375441,1.9378278,1.3173636,-1.5966707,0.9977734,0.033875108
125600,3115,270.7,125500,40,-354.8556374499999,0.0003,-1.9715523106260946,-354.9,665,106.197174,1.2710786,33.835205,76.23143,-0.665473,45.046104,0.033365183
125700,3117,270.7,125600,40,-354.8556374499999,0.0003,-1.9715523106260946,-354.9,665,104.15181,1.0956148,4.051645,5.647089,-0.54279363,7.0647144,0.033181194
125800,3120,270.7,125700,40,-354.83362731,0.0003,-1.9714789434764632,-354.8,666,107.28473,1.3791932,18.580746,8.332981,-2.117052,22.368454,0.03270914
125900,3122,268.79,125800,40,-359.53348331999996,0.0003,-2.0244621431045773,-359.5,667,104.00926,1.2896825,6.6626725,1.8444898,-1.6344087,0.51066184,0.032036256
126000,3125,267.7,125900,40,-359.14783715,0.0003,-2.046943651597311,-359.1,668,105.99246,1.0460486,3.1000228,1.1906338,-1.4157133,6.0810075,0.031603497
126100,3127,267.7,126000,40,-359.14783715,0.0003,-2.046943651597311,-359.1,668,104.42514,1.148245,8.596281,14.861254,-1.7434366,2.956718,0.031033961
126200,3130,267.7,126100,40,-359.14783715,0.0003,-2.046943651597311,-359.1,668,107.5,0.9813923,373.00778,397.93484,-0.732083,6.466906,0.03087302
126300,3132,269.73,126200,40,-354.06185530000005,0.0003,-1.985939587015786,-354.1,669,106.932816,0.91872275,7.3344584,4.0313406,-0.8709396,10.666046,0.030464672
126400,3135,269.73,126300,40,-354.06185530000005,0.0003,-1.985939587015786,-354.1,669,107.79058,0.82485,209.97513,210.96431,1.3198061,26.225494,0.030078435
126500,3137,269.73,126400,40,-354.06185530000005,0.0003,-1.985939587015786,-354.1,669,103.10154,0.82346284,3.3558648,2.3876631,-0.5663583,1.4998946,0.029733328
126600,3139,269.73,126500,40,-353.85182202,0.0003,-1.98523947609179,-353.9,670,104.19386,1.3297325,5.557444,14.802631,-3.390728,2.023543,0.029220372
126700,3142,269.73,126600,40,-353.85182202,0.0003,-1.98523947609179,-353.9,670,108.28197,1.1743572,6.8558755,16.23989,-0.14905274,12.808411,0.02880984
126800,3144,269.73,126700,40,-353.85182202,0.0003,-1.98523947609179,-353.9,670,105.93289,0.9618876,2.567803,6.3583565,-0.2972657,3.9107869,0.028327785
126900,3147,269.73,126800,40,-353.86279,0.0003,-1.985276036020744,-353.9,671,105.5659,0.9737362,83.89594,84.544685,-0.5926156,5.101152,0.027715784
127000,3149,269.73,126900,40,-353.86279,0.0003,-1.985276036020744,-353.9,671,101.976265,0.8758419,5.5229406,2.8850281,0.12937626,1.5265142,0.027268669
127100,3151,269.73,127000,40,-353.86279,0.0003,-1.985276036020744,-353.9,671,103.97391,1.0112336,6.126581,7.2840967,-0.35252202,7.1695557,0.026942838
127200,3154,269.73,127100,40,-347.25484159000007,0.0003,-1.963249541362254,-347.3,672,102.98066,0.6908997,48.43586,42.330788,0.31140727,24.667969,0.026668642
127300,3156,269.73,127200,40,-347.25484159000007,0.0003,-1.963249541362254,-347.3,672,101.01332,0.7776952,2.8286185,3.4482956,-1.0282962,2.5995274,0.026460487
127400,3159,269.73,127300,40,-347.25484159000007,0.0003,-1.963249541362254,-347.3,672,104.675095,0.9702508,1.0476264,1.4819436,-3.8446925,3.1811988,0.025993042
127500,3161,269.73,127400,40,-347.2111550700001,0.0003,-1.9631039196413043,-347.2,673,101.98414,1.1144552,1.4637223,1.1261611,-1.700988,1.345771,0.025476176
127600,3164,269.73,127500,40,-347.2111550700001,0.0003,-1.9631039196413043,-347.2,673,104.85307,1.0610425,178.9423,191.31155,0.11816931,52.93949,0.025310092
127700,3166,269.73,127600,40,-347.2111550700001,0.0003,-1.9631039196413043,-347.2,673,101.162285,1.0429348,81.32976,81.70601,-1.1547407,1.6322771,0.02537729
127800,3168,269.73,127700,40,-345.75757536000003,0.0003,-1.9582586539324405,-345.8,674,100.96607,1.1880802,8.862828,8.634489,1.1757507,1.3291975,0.02547761
127900,3171,269.73,127800,40,-345.75757536000003,0.0003,-1.9582586539324405,-345.8,674,101.24655,1.0063343,2.9284883,3.6289623,-0.87162745,1.0867763,0.025159003
128000,3173,269.73,127900,40,-345.75757536000003,0.0003,-1.9582586539324405,-345.8,674,100.66962,1.048837,6.6385555,3.5850878,-1.1625316,2.2191308,0.024686694
128100,3176,266.54,128000,40,-355.87248965,0.0003,-2.1308103212896516,-355.9,676,99.94997,0.8814111,1.583746,1.7862982,-2.036053,0.89576834,0.024438692
128200,3178,266.54,128100,40,-355.87248965,0.0003,-2.1308103212896516,-355.9,676,103.69624,1.2640057,6.1340523,14.029015,-1.3661685,0.5799728,0.024177156
128300,3181,266.54,128200,40,-355.87248965,0.0003,-2.1308103212896516,-355.9,676,101.7989,0.8633143,8.597906,3.5480697,1.1954668,3.9523406,0.02377646
128400,3183,266.54,128300,40,-354.81841749000006,0.0003,-2.127296747376624,-354.8,677,99.92571,0.8639678,1.2401993,1.001661,-1.7844712,0.37328893,0.023488931
128500,3186,266.54,128400,40,-354.81841749000006,0.0003,-2.127296747376624,-354.8,677,102.3244,0.90521455,4.384887,16.918053,-1.4473033,6.5732446,0.023484144
128600,3188,266.54,128500,40,-354.81841749000006,0.0003,-2.127296747376624,-354.8,677,101.26138,0.88177264,2.7787104,2.824342,2.0343485,3.6721356,0.02371573
128700,3191,266.54,128600,40,-352.3655494,0.0003,-2.119120520441585,-352.4,678,100.15663,0.98579335,1.5545523,1.6520977,0.045775443,1.4104534,0.02365455
128800,3193,266.54,128700,40,-352.3655494,0.0003,-2.119120520441585,-352.4,678,99.72014,0.7936444,8.793731,21.092539,-0.8603139,14.421482,0.023475315
128900,3195,266.54,128800,40,-352.3655494,0.0003,-2.119120520441585,-352.4,678,100.04025,1.0519892,2.3812547,3.813518,-2.1791153,1.0288253,0.02318059
129000,3198,266.54,128900,40,-352.08483977,0.0003,-2.118184821670853,-352.1,679,100.501236,0.9514564,7.994626,2.6010745,-0.86745316,7.6028147,0.022980051
129100,3200,266.54,129000,40,-352.08483977,0.0003,-2.118184821670853,-352.1,679,99.65147,0.98919356,2.0208588,1.2198485,-1.2890999,1.5840982,0.022317702
129200,3203,266.54,129100,40,-352.08483977,0.0003,-2.118184821670853,-352.1,679,99.936035,1.0465097,5.989117,6.2130413,-1.408128,0.65780187,0.021845423
129300,3205,266.54,129200,40,-359.82453322999993,0.0003,-2.1439837998542717,-359.8,680,103.37441,0.95022136,23.495293,18.87453,-1.0090867,15.61392,0.021496812
129400,3208,266.54,129300,40,-359.82453322999993,0.0003,-2.1439837998542717,-359.8,680,100.11307,0.9193994,15.54601,23.992702,1.82247,1.544449,0.021118494
129500,3210,266.54,129400,40,-359.82453322999993,0.0003,-2.1439837998542717,-359.8,680,98.73158,0.6181619,3.023254,3.7079692,-0.15874767,0.5526109,0.02102148
129600,3213,266.54,129500,40,-349.38613590999995,0.0003,-2.109189142014934,-349.4,681,101.93734,0.70605195,2.242257,2.2206025,-0.8834819,1.0789909,0.020844536
129700,3215,266.54,129600,40,-349.38613590999995,0.0003,-2.109189142014934,-349.4,681,100.23617,0.6317132,2.928484,3.773291,-0.34913468,2.2538872,0.020638134
129800,3218,266.54,129700,40,-349.38613590999995,0.0003,-2.109189142014934,-349.4,681,102.050705,0.45476317,660.4406,429.65244,0.5770478,238.96326,0.020486297
129900,3220,266.54,129800,40,-349.5503087399999,0.0003,-2.109736384764913,-349.6,682,100.31886,0.7881827,2.6916676,7.762111,1.9531555,14.608119,0.021164594
130000,3223,266.54,129900,40,-349.5503087399999,0.0003,-2.109736384764913,-349.6,682,98.11334,0.48325124,3.4102535,4.5901814,-0.8351166,1.9911319,0.021666447
130100,3225,266.54,130000,40,-349.5503087399999,0.0003,-2.109736384764913,-349.6,682,98.00577,0.8176058,3.9537082,2.642653,0.20608133,0.3980034,0.021738332
130200,3228,266.54,130100,40,-349.4500285799999,0.0003,-2.109402117579036,-349.5,683,104.121445,0.6417223,3.6674666,2.8856416,2.8199773,4.9921308,0.021938423
130300,3230,266.54,130200,40,-349.4500285799999,0.0003,-2.109402117579036,-349.5,683,99.08505,0.7686864,1.8720397,1.4033189,-0.838446,0.7817527,0.022029534
130400,3233,266.54,130300,40,-349.4500285799999,0.0003,-2.109402117579036,-349.5,683,97.96606,0.8051187,0.87840277,1.6704693,-3.2184896,4.386714,0.021939872
130500,3235,266.54,130400,40,-347.67106124,0.0003,-2.103472226493908,-347.7,684,97.91601,0.8209392,1.1229935,2.0590112,0.70519507,1.0159307,0.021723753
130600,3238,263.88,130500,40,-352.88253886,0.0003,-2.279914651353293,-352.9,685,97.32869,0.82080513,0.6223872,0.41121176,-2.9600048,0.34644365,0.021729149
130700,3240,263.88,130600,40,-352.88253886,0.0003,-2.279914651353293,-352.9,685,97.01454,0.87489617,0.5401379,0.5053289,-2.397089,0.52242136,0.02174926
130800,3243,263.88,130700,40,-352.88253886,0.0003,-2.279914651353293,-352.9,685,97.26715,0.76347286,1.2718532,1.4395857,-0.123188674,0.8348812,0.02159902
130900,3245,263.88,130800,40,-352.20697644000006,0.0003,-2.2776627765984663,-352.2,686,98.96027,0.95641315,0.78845525,2.8332932,-2.192226,1.3040783,0.021476105
131000,3248,263.88,130900,40,-352.20697644000006,0.0003,-2.2776627765984663,-352.2,686,97.63219,0.9624324,2.3312511,2.2986045,-0.7731199,0.33162573,0.020967117
131100,3250,263.33,131000,40,-364.64759574999994,0.0003,-2.3297100955620462,-364.6,687,97.20002,0.7934162,75.827034,75.944405,-1.9176207,0.9981381,0.020779407
131200,3253,263.33,131100,40,-364.64759574999994,0.0003,-2.3297100955620462,-364.6,687,97.981186,0.684206,1.6983023,1.9554467,-2.7779148,2.6741047,0.02068146
131300,3255,263.33,131200,40,-364.64759574999994,0.0003,-2.3297100955620462,-364.6,687,97.07194,0.6325037,3.8018684,2.7973418,-0.22929871,1.3706367,0.020475974
131400,3257,265.51,131300,40,-359.47256315,0.0003,-2.2570800105240463,-359.5,688,98.10721,0.5212772,14.295558,7.547794,0.30979338,3.4479423,0.02055887
131500,3260,265.51,131400,40,-359.47256315,0.0003,-2.2570800105240463,-359.5,688,97.6145,0.9552667,1.3928378,1.3656263,-0.2720207,0.55625105,0.020928845
131600,3262,265.51,131500,40,-359.47256315,0.0003,-2.2570800105240463,-359.5,688,96.17421,0.9098221,3.6062427,5.0823574,-2.6938553,1.2849342,0.02097157
131700,3265,265.51,131600,40,-359.02163535999995,0.0003,-2.2555769179156937,-359.0,689,98.75941,0.3624202,110.16458,88.691376,-0.6593472,40.403793,0.021176526
131800,3267,264.45,131700,40,-357.8903061399999,0.0003,-2.2796595229579815,-357.9,690,97.53356,0.82722116,5.4309783,11.2078085,-3.491646,3.7141128,0.021434966
131900,3270,264.45,131800,40,-357.8903061399999,0.0003,-2.2796595229579815,-357.9,690,100.26572,0.49533546,6.040191,1.2583408,0.09624517,5.486647,0.021253357
132000,3272,264.45,131900,40,-357.8903061399999,0.0003,-2.2796595229579815,-357.9,690,101.93728,0.5447831,8.332924,12.500413,1.1072747,2.772305,0.02104127
132100,3275,264.45,132000,40,-354.94784637,0.0003,-2.269851323812337,-354.9,691,99.790344,0.61302197,6.493272,16.59527,-2.426286,4.5151157,0.020884268
132200,3277,264.45,132100,40,-354.94784637,0.0003,-2.269851323812337,-354.9,691,96.56866,0.731482,2.7412245,5.5934615,0.14968789,0.57885075,0.020725796
132300,3280,264.45,132200,40,-354.94784637,0.0003,-2.269851323812337,-354.9,691,96.888824,0.85668314,32.72761,7.450406,0.78748447,19.875412,0.020382801
132400,3282,264.45,132300,40,-353.28299994,0.0003,-2.2643018357218616,-353.3,692,97.35957,0.3820328,151.70233,123.70042,-3.0685277,5.732792,0.02025015
132500,3285,262.66,132400,40,-358.67331384000005,0.0003,-2.314093126141445,-358.7,693,97.40539,0.19890064,90.292595,66.674934,0.88144183,55.53466,0.020115929
132600,3287,262.66,132500,40,-358.67331384000005,0.0003,-2.314093126141445,-358.7,693,95.21678,0.27320844,78.24618,76.92549,-1.2784996,9.7432575,0.02044257
132700,3290,262.66,132600,40,-358.67331384000005,0.0003,-2.314093126141445,-358.7,693,96.10802,0.5401351,2.1823199,0.8752663,0.85147786,2.4507127,0.02065987
132800,3292,262.49,132700,40,-351.72707363000006,0.0003,-2.292422272076665,-351.7,694,101.210625,0.62014973,162.88086,146.45866,-0.13704121,6.032137,0.020909483
132900,3295,261.82,132800,40,-348.65337594000005,0.0003,-2.30077804423195,-348.7,695,96.617294,0.46923432,29.283232,29.387585,-0.46660072,3.4160244,0.021093478
133000,3297,261.82,132900,40,-348.65337594000005,0.0003,-2.30077804423195,-348.7,695,98.758484,0.5474402,32.463478,33.505917,0.34191,10.856419,0.02119283
133100,3300,261.82,133000,40,-348.65337594000005,0.0003,-2.30077804423195,-348.7,695,98.28056,0.28720745,11.830074,12.244263,0.8855759,12.842041,0.021326797
133200,3302,261.82,133100,40,-348.10243534,0.0003,-2.29894157554976,-348.1,696,96.29154,0.8951361,1.515227,2.0650892,-1.2183342,0.87130135,0.021394296
133300,3305,261.82,133200,40,-348.10243534,0.0003,-2.29894157554976,-348.1,696,95.42954,0.077440195,11.713118,6.969163,2.2882004,1.8126482,0.021751573
133400,3307,261.82,133300,40,-348.10243534,0.0003,-2.29894157554976,-348.1,696,109.34273,0.48517227,14.909763,50.371483,1.3208867,18.374971,0.022181198
133500,3310,261.82,133400,40,-345.159142,0.0003,-2.2891305977788754,-345.2,697,96.818695,0.84556353,3.733797,2.2922778,0.37492257,2.8464637,0.02257255
133600,3312,261.82,133500,40,-345.159142,0.0003,-2.2891305977788754,-345.2,697,95.66931,0.4774199,4.5134153,3.1449752,-0.20908868,3.5710511,0.02277792
133700,3315,261.82,133600,40,-345.159142,0.0003,-2.2891305977788754,-345.2,697,95.39423,0.50368166,71.73971,71.811615,-0.15543514,0.2846011,0.022916885
133800,3318,263.41,133700,40,-338.9736380599999,0.0003,-2.2412714494062076,-339.0,698,94.72713,0.70995677,1.2712183,2.1553402,-1.5531087,0.4202309,0.023033043
133900,3320,261.09,133800,40,-343.84486154999996,0.0003,-2.328271299279551,-343.8,699,96.12094,0.6007577,4.468823,5.745932,0.7144084,5.7284155,0.023380466
134000,3323,261.09,133900,40,-343.84486154999996,0.0003,-2.328271299279551,-343.8,699,97.15285,0.6216066,22.264221,8.729294,1.8621051,18.12996,0.023710636
134100,3325,261.09,134000,40,-343.84486154999996,0.0003,-2.328271299279551,-343.8,699,94.113235,0.592342,1.6754258,1.2512658,0.72286487,1.3950907,0.023825267
134200,3327,261.31,134100,40,-322.10680339000004,0.0003,-2.249787918029732,-322.1,700,95.79384,0.6450994,18.649837,20.888292,0.06665543,13.573154,0.024075802
134300,3330,261.31,134200,40,-322.10680339000004,0.0003,-2.249787918029732,-322.1,700,94.46106,0.8406357,0.9375068,1.1395308,-0.5378781,2.0915585,0.024764173
134400,3333,261.31,134300,40,-322.10680339000004,0.0003,-2.249787918029732,-322.1,700,97.54651,0.6394994,11.65827,32.892952,3.1210873,11.6844635,0.025126891
134500,3335,258.58,134400,40,-327.0462968300001,0.0003,-2.4720413289334,-327.0,702,94.26849,0.691437,1.7261115,1.7942939,-2.334836,0.4314053,0.02540048
134600,3338,258.58,134500,40,-327.0462968300001,0.0003,-2.4720413289334,-327.0,702,98.65578,0.53869724,21.883554,36.62204,-0.5875102,51.908127,0.025241014
134700,3340,258.58,134600,40,-327.0462968300001,0.0003,-2.4720413289334,-327.0,702,93.76613,0.5732434,6.070116,1.4691808,-0.015845537,1.3196877,0.02519165
134800,3343,258.58,134700,40,-326.52453128,0.0003,-2.470302110445065,-326.5,703,98.68349,0.51665735,10.215679,6.5350065,2.3748238,1.8432057,0.025527406
134900,3345,258.58,134800,40,-326.52453128,0.0003,-2.470302110445065,-326.5,703,95.31728,0.6505742,6.1630096,18.376997,1.2397847,25.958107,0.025757007
