episodes,mean 100 episode reward per step,% time spent exploring,steps,mean 100 episode reward
2087,-7.672183599870875,2,310800,-428.6
2087,-7.672183599870875,2,310900,-428.6
2089,-7.680509897347711,2,311000,-434.4
2089,-7.680509897347711,2,311100,-434.4
2090,-7.733902457535636,2,311200,-440.1
2090,-7.733902457535636,2,311300,-440.1
2090,-7.733902457535636,2,311400,-440.1
2091,-7.572292815109253,2,311500,-434.6
2091,-7.572292815109253,2,311600,-434.6
2091,-7.572292815109253,2,311700,-434.6
2092,-7.533064510644397,2,311800,-428.8
2092,-7.533064510644397,2,311900,-428.8
2092,-7.533064510644397,2,312000,-428.8
2093,-7.533315012126321,2,312100,-428.8
2093,-7.533315012126321,2,312200,-428.8
2093,-7.533315012126321,2,312300,-428.8
2094,-7.494601598230106,2,312400,-422.8
2094,-7.494601598230106,2,312500,-422.8
2094,-7.494601598230106,2,312600,-422.8
2096,-7.3348916788603775,2,312700,-417.3
2098,-7.576644117076801,2,312800,-422.3
2099,-7.540366018369614,2,312900,-422.3
2099,-7.540366018369614,2,313000,-422.3
2099,-7.540366018369614,2,313100,-422.3
2100,-7.495634852506985,2,313200,-416.6
2100,-7.495634852506985,2,313300,-416.6
2101,-7.390160897616312,2,313400,-417.0
2102,-7.442413636491333,2,313500,-416.9
2102,-7.442413636491333,2,313600,-416.9
2104,-7.603226680599558,2,313700,-428.7
2104,-7.603226680599558,2,313800,-428.7
2104,-7.603226680599558,2,313900,-428.7
2105,-7.496044161482466,2,314000,-422.9
2105,-7.496044161482466,2,314100,-422.9
2105,-7.496044161482466,2,314200,-422.9
2106,-7.450175346407248,2,314300,-417.1
2106,-7.450175346407248,2,314400,-417.1
2106,-7.450175346407248,2,314500,-417.1
2107,-7.450460264561543,2,314600,-417.2
2107,-7.450460264561543,2,314700,-417.2
2107,-7.450460264561543,2,314800,-417.2
2108,-7.407984698948059,2,314900,-411.3
2108,-7.407984698948059,2,315000,-411.3
2108,-7.407984698948059,2,315100,-411.3
2109,-7.054516406813837,2,315200,-405.6
2110,-7.117064949292693,2,315300,-411.3
2111,-7.138699972366897,2,315400,-411.4
2111,-7.138699972366897,2,315500,-411.4
2111,-7.138699972366897,2,315600,-411.4
2112,-7.049256837172707,2,315700,-405.6
2114,-7.079488379592187,2,315800,-405.6
2114,-7.079488379592187,2,315900,-405.6
2114,-7.079488379592187,2,316000,-405.6
2115,-6.993169920625087,2,316100,-399.8
2116,-7.1383941197598055,2,316200,-405.4
2116,-7.1383941197598055,2,316300,-405.4
2116,-7.1383941197598055,2,316400,-405.4
2117,-7.105047578274224,2,316500,-399.4
2117,-7.105047578274224,2,316600,-399.4
2117,-7.105047578274224,2,316700,-399.4
2118,-7.077021837990766,2,316800,-393.6
2118,-7.077021837990766,2,316900,-393.6
2118,-7.077021837990766,2,317000,-393.6
2120,-7.341632844795458,2,317100,-393.4
2121,-7.265595544637617,2,317200,-393.5
2122,-7.320177348239153,2,317300,-399.0
2122,-7.320177348239153,2,317400,-399.0
2122,-7.320177348239153,2,317500,-399.0
2123,-7.286742805255708,2,317600,-393.4
2125,-7.514056275453338,2,317700,-404.8
2125,-7.514056275453338,2,317800,-404.8
2125,-7.514056275453338,2,317900,-404.8
2126,-7.485447068058022,2,318000,-398.8
2126,-7.485447068058022,2,318100,-398.8
2126,-7.485447068058022,2,318200,-398.8
2127,-7.485235632252859,2,318300,-398.7
2128,-7.52514760791023,2,318400,-398.4
2128,-7.52514760791023,2,318500,-398.4
2128,-7.52514760791023,2,318600,-398.4
2130,-7.801231992615378,2,318700,-410.0
2130,-7.801231992615378,2,318800,-410.0
2131,-7.647907462626641,2,318900,-410.2
2132,-7.643209954630629,2,319000,-410.3
2133,-7.465315710481857,2,319100,-410.4
2134,-7.471151848391827,2,319200,-410.4
2135,-7.527434924009142,2,319300,-410.4
2136,-7.5550071898494995,2,319400,-409.9
2136,-7.5550071898494995,2,319500,-409.9
2136,-7.5550071898494995,2,319600,-409.9
2137,-7.51052641204054,2,319700,-410.0
2139,-7.2885669113554385,2,319800,-409.9
2140,-7.1563202095783165,2,319900,-410.0
2141,-7.211962422814914,2,320000,-415.8
2141,-7.211962422814914,2,320100,-415.8
2141,-7.211962422814914,2,320200,-415.8
2142,-7.238587074284393,2,320300,-421.9
2143,-7.196765938425881,2,320400,-422.1
2143,-7.196765938425881,2,320500,-422.1
2143,-7.196765938425881,2,320600,-422.1
2144,-7.0398227853659145,2,320700,-422.3
2145,-7.106047726660883,2,320800,-428.1
2145,-7.106047726660883,2,320900,-428.1
2145,-7.106047726660883,2,321000,-428.1
2146,-6.952930264638444,2,321100,-422.5
2146,-6.952930264638444,2,321200,-422.5
2146,-6.952930264638444,2,321300,-422.5
2147,-6.953200943588942,2,321400,-422.6
2147,-6.953200943588942,2,321500,-422.6
2147,-6.953200943588942,2,321600,-422.6
2148,-6.917370095723244,2,321700,-416.9
2148,-6.917370095723244,2,321800,-416.9
2148,-6.917370095723244,2,321900,-416.9
2150,-6.825093850383812,2,322000,-411.2
2150,-6.825093850383812,2,322100,-411.2
2150,-6.825093850383812,2,322200,-411.2
2152,-6.939188828484915,2,322300,-411.2
2152,-6.939188828484915,2,322400,-411.2
2152,-6.939188828484915,2,322500,-411.2
2154,-6.997197694870921,2,322600,-411.2
2154,-6.997197694870921,2,322700,-411.2
2155,-7.029411826224606,2,322800,-417.0
2156,-6.913162774354765,2,322900,-417.0
2156,-6.913162774354765,2,323000,-417.0
2156,-6.913162774354765,2,323100,-417.0
2157,-6.681477683138564,2,323200,-411.4
2157,-6.681477683138564,2,323300,-411.4
2160,-7.016644016782058,2,323400,-417.0
2160,-7.016644016782058,2,323500,-417.0
2160,-7.016644016782058,2,323600,-417.0
2161,-6.954204688253887,2,323700,-417.5
2161,-6.954204688253887,2,323800,-417.5
2162,-6.919416735594574,2,323900,-417.8
2162,-6.919416735594574,2,324000,-417.8
2162,-6.919416735594574,2,324100,-417.8
2164,-6.991117962821895,2,324200,-417.9
2164,-6.991117962821895,2,324300,-417.9
2165,-7.030877926583387,2,324400,-423.8
2165,-7.030877926583387,2,324500,-423.8
2165,-7.030877926583387,2,324600,-423.8
2166,-7.031205430888321,2,324700,-423.9
2166,-7.031205430888321,2,324800,-423.9
2168,-7.213039431541575,2,324900,-435.9
2168,-7.213039431541575,2,325000,-435.9
2168,-7.213039431541575,2,325100,-435.9
2169,-7.212783319308263,2,325200,-435.8
2170,-7.494942020672903,2,325300,-435.7
2170,-7.494942020672903,2,325400,-435.7
2170,-7.494942020672903,2,325500,-435.7
2172,-7.685001751769444,2,325600,-429.6
2172,-7.685001751769444,2,325700,-429.6
2172,-7.685001751769444,2,325800,-429.6
2173,-7.685057075390515,2,325900,-429.6
2173,-7.685057075390515,2,326000,-429.6
2173,-7.685057075390515,2,326100,-429.6
2175,-7.684448024773583,2,326200,-429.8
2175,-7.684448024773583,2,326300,-429.8
2176,-7.385493317969861,2,326400,-430.1
2176,-7.385493317969861,2,326500,-430.1
2176,-7.385493317969861,2,326600,-430.1
2177,-7.274684140685484,2,326700,-424.5
2178,-7.191449788009452,2,326800,-424.6
2179,-7.183120724115108,2,326900,-424.6
2180,-7.272075108988434,2,327000,-424.5
2182,-7.031058246086351,2,327100,-424.5
2184,-7.412427858094482,2,327200,-430.0
2184,-7.412427858094482,2,327300,-430.0
2185,-7.371326244636143,2,327400,-430.3
2186,-7.389606159855183,2,327500,-430.3
2187,-7.401264933949864,2,327600,-430.4
2187,-7.401264933949864,2,327700,-430.4
2187,-7.401264933949864,2,327800,-430.4
2188,-7.393890850803713,2,327900,-430.5
2190,-7.443785589354453,2,328000,-430.5
2191,-7.55691581166746,2,328100,-436.0
2191,-7.55691581166746,2,328200,-436.0
2192,-7.586505593266023,2,328300,-442.2
2192,-7.586505593266023,2,328400,-442.2
2192,-7.586505593266023,2,328500,-442.2
2193,-7.608654252583452,2,328600,-448.4
2193,-7.608654252583452,2,328700,-448.4
2193,-7.608654252583452,2,328800,-448.4
2194,-7.608764636908294,2,328900,-448.4
2195,-7.641366343784755,2,329000,-453.9
2196,-7.611142433910454,2,329100,-454.0
2196,-7.611142433910454,2,329200,-454.0
2197,-7.516258765740787,2,329300,-454.0
2197,-7.516258765740787,2,329400,-454.0
2197,-7.516258765740787,2,329500,-454.0
2198,-7.366880439625598,2,329600,-448.3
2198,-7.366880439625598,2,329700,-448.3
2198,-7.366880439625598,2,329800,-448.3
2199,-7.284488131534448,2,329900,-442.6
2199,-7.284488131534448,2,330000,-442.6
2199,-7.284488131534448,2,330100,-442.6
2200,-7.285046600067708,2,330200,-442.8
2200,-7.285046600067708,2,330300,-442.8
2200,-7.285046600067708,2,330400,-442.8
2201,-7.260305700259261,2,330500,-436.7
2202,-7.205699489201595,2,330600,-436.7
2202,-7.205699489201595,2,330700,-436.7
2203,-7.20476354348395,2,330800,-436.7
2204,-7.122025112777232,2,330900,-436.8
2204,-7.122025112777232,2,331000,-436.8
2204,-7.122025112777232,2,331100,-436.8
2205,-7.1219980084684735,2,331200,-436.8
2205,-7.1219980084684735,2,331300,-436.8
2205,-7.1219980084684735,2,331400,-436.8
2206,-7.121726982821454,2,331500,-436.7
2208,-7.466444496544175,2,331600,-448.0
2208,-7.466444496544175,2,331700,-448.0
2208,-7.466444496544175,2,331800,-448.0
2210,-7.759309747361384,2,331900,-453.8
2210,-7.759309747361384,2,332000,-453.8
2210,-7.759309747361384,2,332100,-453.8
2211,-7.674513050820306,2,332200,-448.2
2212,-7.713778993848781,2,332300,-454.3
2212,-7.713778993848781,2,332400,-454.3
2212,-7.713778993848781,2,332500,-454.3
2213,-7.659830886505706,2,332600,-448.5
2213,-7.659830886505706,2,332700,-448.5
2213,-7.659830886505706,2,332800,-448.5
2214,-7.360997630445842,2,332900,-442.9
2214,-7.360997630445842,2,333000,-442.9
2214,-7.360997630445842,2,333100,-442.9
2215,-7.360863254381164,2,333200,-442.8
2216,-7.306497118402373,2,333300,-442.9
2216,-7.306497118402373,2,333400,-442.9
2216,-7.306497118402373,2,333500,-442.9
2217,-7.307307630499389,2,333600,-443.2
2218,-7.356491528730924,2,333700,-449.0
2218,-7.356491528730924,2,333800,-449.0
2219,-7.3944326963139995,2,333900,-454.7
2219,-7.3944326963139995,2,334000,-454.7
2220,-7.123942551860871,2,334100,-455.0
2221,-7.119340275248067,2,334200,-455.0
2221,-7.119340275248067,2,334300,-455.0
2221,-7.119340275248067,2,334400,-455.0
2222,-7.06507821640569,2,334500,-449.5
2222,-7.06507821640569,2,334600,-449.5
2224,-7.173531767921691,2,334700,-455.2
2224,-7.173531767921691,2,334800,-455.2
2224,-7.173531767921691,2,334900,-455.2
2225,-7.011098366631752,2,335000,-449.6
2226,-7.125992551560399,2,335100,-455.3
2226,-7.125992551560399,2,335200,-455.3
2227,-7.152513191356254,2,335300,-461.0
2227,-7.152513191356254,2,335400,-461.0
2228,-7.109591984665907,2,335500,-461.2
2229,-7.13571893658352,2,335600,-460.9
2230,-6.979916410675661,2,335700,-461.0
2233,-7.351835803676782,2,335800,-460.6
2234,-7.436362667044856,2,335900,-460.4
2235,-7.40874292485626,2,336000,-460.4
2235,-7.40874292485626,2,336100,-460.4
2235,-7.40874292485626,2,336200,-460.4
2236,-7.359835683030111,2,336300,-454.8
2237,-7.376331768428291,2,336400,-454.7
2237,-7.376331768428291,2,336500,-454.7
2239,-7.3657393135402085,2,336600,-454.7
2239,-7.3657393135402085,2,336700,-454.7
2240,-7.337688215245621,2,336800,-454.8
2240,-7.337688215245621,2,336900,-454.8
2241,-7.314994237854324,2,337000,-455.0
2242,-7.326360719422116,2,337100,-454.9
2242,-7.326360719422116,2,337200,-454.9
2242,-7.326360719422116,2,337300,-454.9
2243,-7.310568392972937,2,337400,-455.0
2243,-7.310568392972937,2,337500,-455.0
2244,-7.318269244858085,2,337600,-455.2
2244,-7.318269244858085,2,337700,-455.2
2245,-7.290609376935857,2,337800,-455.2
2246,-7.323321356174598,2,337900,-460.8
2246,-7.323321356174598,2,338000,-460.8
2247,-7.358231282893019,2,338100,-466.7
2247,-7.358231282893019,2,338200,-466.7
2249,-7.825511580489104,2,338300,-477.9
2249,-7.825511580489104,2,338400,-477.9
2250,-7.477051359469966,2,338500,-478.1
2251,-7.5507691135595305,2,338600,-483.8
2251,-7.5507691135595305,2,338700,-483.8
2251,-7.5507691135595305,2,338800,-483.8
2252,-7.328423345827549,2,338900,-478.2
2253,-7.353898234793935,2,339000,-478.2
2253,-7.353898234793935,2,339100,-478.2
2254,-7.200525005487353,2,339200,-478.3
2254,-7.200525005487353,2,339300,-478.3
2256,-7.353781691657373,2,339400,-478.2
2256,-7.353781691657373,2,339500,-478.2
2256,-7.353781691657373,2,339600,-478.2
2257,-7.377712522849152,2,339700,-484.2
2258,-7.390563066499877,2,339800,-484.3
2259,-7.241214264081691,2,339900,-484.3
2259,-7.241214264081691,2,340000,-484.3
2259,-7.241214264081691,2,340100,-484.3
2260,-6.8380132299793095,2,340200,-484.7
2261,-6.886254849897705,2,340300,-484.4
2262,-6.907652243647558,2,340400,-484.1
2262,-6.907652243647558,2,340500,-484.1
2262,-6.907652243647558,2,340600,-484.1
2263,-6.927659458950831,2,340700,-489.8
2265,-7.003824868207306,2,340800,-489.6
2265,-7.003824868207306,2,340900,-489.6
2265,-7.003824868207306,2,341000,-489.6
2266,-7.003324315676397,2,341100,-489.5
2267,-7.087373164999811,2,341200,-489.3
2268,-6.973613339452705,2,341300,-489.3
2268,-6.973613339452705,2,341400,-489.3
2269,-7.014173203053954,2,341500,-495.2
2270,-6.777208954178492,2,341600,-495.3
2270,-6.777208954178492,2,341700,-495.3
2271,-6.80080104498126,2,341800,-501.5
2271,-6.80080104498126,2,341900,-501.5
2271,-6.80080104498126,2,342000,-501.5
2272,-6.339451060474732,2,342100,-496.1
2272,-6.339451060474732,2,342200,-496.1
2274,-6.710059083277645,2,342300,-507.4
2274,-6.710059083277645,2,342400,-507.4
2274,-6.710059083277645,2,342500,-507.4
2275,-6.612378181035826,2,342600,-501.8
2275,-6.612378181035826,2,342700,-501.8
2277,-6.730877511477311,2,342800,-507.3
2278,-6.740763734061712,2,342900,-507.3
2278,-6.740763734061712,2,343000,-507.3
2278,-6.740763734061712,2,343100,-507.3
2279,-6.694186525958532,2,343200,-507.5
2279,-6.694186525958532,2,343300,-507.5
2279,-6.694186525958532,2,343400,-507.5
2280,-6.554172833955007,2,343500,-501.8
2280,-6.554172833955007,2,343600,-501.8
2280,-6.554172833955007,2,343700,-501.8
2281,-6.502858508004538,2,343800,-496.1
2281,-6.502858508004538,2,343900,-496.1
2282,-6.37699133493053,2,344000,-496.3
2282,-6.37699133493053,2,344100,-496.3
2283,-6.2631557929665895,2,344200,-496.6
2283,-6.2631557929665895,2,344300,-496.6
2284,-6.0007587990268565,2,344400,-496.9
2284,-6.0007587990268565,2,344500,-496.9
2284,-6.0007587990268565,2,344600,-496.9
2285,-5.9731706800175495,2,344700,-491.1
2285,-5.9731706800175495,2,344800,-491.1
2286,-5.965279114634776,2,344900,-491.0
2287,-5.943112011413751,2,345000,-490.9
2287,-5.943112011413751,2,345100,-490.9
2289,-5.980855096125783,2,345200,-490.8
2289,-5.980855096125783,2,345300,-490.8
2290,-5.904343436503508,2,345400,-490.9
2292,-5.926563090111358,2,345500,-490.6
2292,-5.926563090111358,2,345600,-490.6
2292,-5.926563090111358,2,345700,-490.6
2293,-5.905620364419907,2,345800,-484.7
2293,-5.905620364419907,2,345900,-484.7
2294,-5.939161741988406,2,346000,-490.8
2295,-5.97706207674202,2,346100,-490.8
2295,-5.97706207674202,2,346200,-490.8
2296,-5.946758502372311,2,346300,-491.0
2296,-5.946758502372311,2,346400,-491.0
2296,-5.946758502372311,2,346500,-491.0
2297,-5.931516667500183,2,346600,-491.4
2298,-5.990319341773825,2,346700,-497.2
2298,-5.990319341773825,2,346800,-497.2
2298,-5.990319341773825,2,346900,-497.2
2299,-5.990397770551705,2,347000,-497.3
2301,-6.219818482710277,2,347100,-508.8
2302,-6.248323497360864,2,347200,-508.9
2302,-6.248323497360864,2,347300,-508.9
2303,-6.251708038868969,2,347400,-509.0
2303,-6.251708038868969,2,347500,-509.0
2304,-6.235020451214268,2,347600,-509.2
2305,-6.290521734642871,2,347700,-515.2
2305,-6.290521734642871,2,347800,-515.2
2305,-6.290521734642871,2,347900,-515.2
2306,-6.290585246092366,2,348000,-515.2
2308,-6.127509872152522,2,348100,-515.4
2308,-6.127509872152522,2,348200,-515.4
2308,-6.127509872152522,2,348300,-515.4
2309,-6.106323019543024,2,348400,-509.7
2310,-5.843709389661574,2,348500,-509.7
2310,-5.843709389661574,2,348600,-509.7
2310,-5.843709389661574,2,348700,-509.7
2312,-6.034693108190918,2,348800,-509.2
2314,-6.401957102047213,2,348900,-520.6
2316,-6.78992439322714,2,349000,-526.3
2317,-6.828245302514319,2,349100,-532.0
2317,-6.828245302514319,2,349200,-532.0
2317,-6.828245302514319,2,349300,-532.0
2318,-6.779300036017409,2,349400,-526.2
2318,-6.779300036017409,2,349500,-526.2
2318,-6.779300036017409,2,349600,-526.2
2319,-6.741613722850709,2,349700,-520.5
2319,-6.741613722850709,2,349800,-520.5
2320,-6.755845051135391,2,349900,-520.6
2320,-6.755845051135391,2,350000,-520.6
2322,-7.011591249866229,2,350100,-526.2
2322,-7.011591249866229,2,350200,-526.2
2322,-7.011591249866229,2,350300,-526.2
2323,-6.972722279065586,2,350400,-520.6
2323,-6.972722279065586,2,350500,-520.6
2323,-6.972722279065586,2,350600,-520.6
2324,-6.858922119694535,2,350700,-520.7
2324,-6.858922119694535,2,350800,-520.7
2325,-6.903915647174227,2,350900,-526.4
2326,-6.831085954261041,2,351000,-526.5
2327,-6.909532302082162,2,351100,-526.4
2329,-6.997393451615283,2,351200,-526.2
2329,-6.997393451615283,2,351300,-526.2
2329,-6.997393451615283,2,351400,-526.2
2331,-7.280776693985732,2,351500,-520.6
2332,-7.16857420961525,2,351600,-520.6
2333,-6.94548808853527,2,351700,-520.8
2333,-6.94548808853527,2,351800,-520.8
2333,-6.94548808853527,2,351900,-520.8
2334,-6.814798954919623,2,352000,-515.0
2335,-6.860355321207241,2,352100,-515.1
2335,-6.860355321207241,2,352200,-515.1
2335,-6.860355321207241,2,352300,-515.1
2336,-6.8604568651074205,2,352400,-515.1
2336,-6.8604568651074205,2,352500,-515.1
2336,-6.8604568651074205,2,352600,-515.1
2337,-6.822181189327616,2,352700,-509.2
2339,-6.935322025133122,2,352800,-509.2
2341,-7.32013552511304,2,352900,-508.9
2341,-7.32013552511304,2,353000,-508.9
2341,-7.32013552511304,2,353100,-508.9
2343,-7.445945537864141,2,353200,-502.8
2344,-7.507165645963214,2,353300,-502.5
2345,-7.598668087419429,2,353400,-502.4
2346,-7.621051300942182,2,353500,-502.5
2346,-7.621051300942182,2,353600,-502.5
2347,-7.61688077278849,2,353700,-502.7
2347,-7.61688077278849,2,353800,-502.7
2347,-7.61688077278849,2,353900,-502.7
2348,-7.579175518164958,2,354000,-497.0
2349,-7.2144680495282065,2,354100,-497.1
2349,-7.2144680495282065,2,354200,-497.1
2349,-7.2144680495282065,2,354300,-497.1
2350,-7.188050225403427,2,354400,-491.4
2350,-7.188050225403427,2,354500,-491.4
2350,-7.188050225403427,2,354600,-491.4
2351,-7.114704879049832,2,354700,-485.7
2353,-7.303999302017097,2,354800,-491.4
2353,-7.303999302017097,2,354900,-491.4
2353,-7.303999302017097,2,355000,-491.4
2354,-7.2673784185824335,2,355100,-485.5
2354,-7.2673784185824335,2,355200,-485.5
2354,-7.2673784185824335,2,355300,-485.5
2355,-7.241644107206619,2,355400,-479.5
2356,-7.091301507859232,2,355500,-479.5
2357,-7.133215048857011,2,355600,-479.3
2357,-7.133215048857011,2,355700,-479.3
2357,-7.133215048857011,2,355800,-479.3
2358,-7.08347006654712,2,355900,-473.6
2358,-7.08347006654712,2,356000,-473.6
2359,-7.0706205716953425,2,356100,-473.7
2359,-7.0706205716953425,2,356200,-473.7
2361,-7.0744632771214375,2,356300,-473.6
2361,-7.0744632771214375,2,356400,-473.6
2362,-7.0586879013660635,2,356500,-473.7
2363,-7.130218580994678,2,356600,-473.5
2365,-7.081208570447258,2,356700,-473.8
2365,-7.081208570447258,2,356800,-473.8
2366,-7.1117316432307565,2,356900,-479.8
2367,-7.050489046427039,2,357000,-479.8
2368,-7.099188544378097,2,357100,-479.7
2369,-7.116337038336341,2,357200,-479.8
2369,-7.116337038336341,2,357300,-479.8
2369,-7.116337038336341,2,357400,-479.8
2370,-7.038106536123682,2,357500,-474.4
2371,-7.0729856815681185,2,357600,-474.2
2371,-7.0729856815681185,2,357700,-474.2
2371,-7.0729856815681185,2,357800,-474.2
2372,-7.07246094317947,2,357900,-474.0
2373,-7.144433511611538,2,358000,-474.0
2374,-6.869631321805425,2,358100,-474.2
2375,-6.926679613358426,2,358200,-479.9
2376,-6.963352340270311,2,358300,-479.9
2377,-6.893178942347703,2,358400,-480.1
2377,-6.893178942347703,2,358500,-480.1
2377,-6.893178942347703,2,358600,-480.1
2378,-6.8368327711837935,2,358700,-474.3
2378,-6.8368327711837935,2,358800,-474.3
2379,-6.84359547166073,2,358900,-474.2
2380,-6.949970480627266,2,359000,-480.0
2380,-6.949970480627266,2,359100,-480.0
2381,-6.974380550395546,2,359200,-485.8
2382,-7.0116130289066545,2,359300,-485.5
2382,-7.0116130289066545,2,359400,-485.5
2383,-7.017846870309598,2,359500,-485.3
2383,-7.017846870309598,2,359600,-485.3
2385,-7.217723750116459,2,359700,-490.8
2386,-7.2240878297809665,2,359800,-490.8
2386,-7.2240878297809665,2,359900,-490.8
2387,-7.220724906253323,2,360000,-490.8
