total timesteps,episodes,current_lr,n_updates,eplenmean,fps,time_elapsed,mean 100 episode reward,ep_rewmean,value_loss,qf2_loss,ent_coef_loss,entropy,ent_coef,qf1_loss,policy_loss
138882,716,0.0003,138782,247.18,40,3442,-374.6,-374.57363942000006,6.229937,8.120681,-0.3310873,0.39824864,0.046805717,7.2513127,96.29135
139182,717,0.0003,139082,247.18,40,3449,-374.4,-374.41243090000006,23.98323,521.4437,0.7149297,-0.3172469,0.04639406,642.72833,100.870544
139278,718,0.0003,139178,245.14,40,3452,-379.6,-379.55816895,15.729904,9.646179,0.065381765,0.246223,0.046612013,7.825638,95.80299
139578,719,0.0003,139478,245.14,40,3459,-378.7,-378.6905408,6.655898,16.134874,1.0149117,-0.19681191,0.047574367,5.457384,99.804794
139878,720,0.0003,139778,245.14,40,3466,-374.3,-374.32061806999997,11.915274,10.217129,1.7208033,-0.072986156,0.047729287,5.019596,109.79555
140178,721,0.0003,140078,247.0,40,3473,-367.8,-367.77915874999997,10.013267,3.1296687,-0.6954688,0.15445557,0.047703598,7.323044,93.316925
140478,722,0.0003,140378,247.0,40,3480,-359.6,-359.62966503999996,1.716003,3.757179,-1.0288738,0.25737256,0.048789993,3.5284257,94.65013
140778,723,0.0003,140678,247.0,40,3488,-359.4,-359.4050249399999,70.44529,20.33259,2.3190548,-0.1283024,0.049035974,34.118046,109.42662
141078,724,0.0003,140978,247.0,40,3495,-358.8,-358.75880207999995,5.8306684,4.643942,0.9900466,0.11548126,0.05019697,4.9901824,100.647354
141112,725,0.0003,141012,246.6,40,3496,-358.6,-358.62847166999995,14.936483,241.08296,1.962583,0.03762328,0.050294884,217.67084,104.54936
141412,726,0.0003,141312,246.6,40,3503,-358.4,-358.36912639,5.641176,47.917812,-0.61170113,0.031477485,0.05018473,45.615753,101.95381
141712,727,0.0003,141612,246.6,40,3510,-359.5,-359.49712212,4.0427065,9.596381,0.84340006,-0.061630353,0.050622705,4.4880695,102.24182
142012,728,0.0003,141912,246.83,40,3518,-352.8,-352.763118,18.03236,50.122204,-0.23145807,0.459343,0.051215746,24.746742,100.49022
142312,729,0.0003,142212,249.39,40,3524,-347.5,-347.53375401000005,3.8630424,3.4960933,-0.5173298,0.23467754,0.051614247,3.5776632,94.21327
142612,730,0.0003,142512,249.39,40,3532,-347.2,-347.1602318900001,4.318822,131.6285,0.696123,0.2835467,0.051220957,138.35448,104.208466
142912,731,0.0003,142812,251.81,40,3539,-341.9,-341.90069387000005,28.96819,96.1682,-0.41294113,0.099345215,0.05068112,70.17182,102.098595
143212,732,0.0003,143112,251.81,40,3546,-344.8,-344.75059411,9.971876,47.467033,0.65506476,0.17511025,0.050312415,17.237469,99.39463
143461,733,0.0003,143361,251.3,40,3552,-349.7,-349.67217645999995,1.7996569,5.8965144,-0.5531956,0.13130324,0.049885295,3.96215,99.51735
143761,734,0.0003,143661,251.63,40,3559,-344.0,-343.9630998200001,4.016842,125.943016,0.3466733,0.24300632,0.048837185,145.52606,97.31976
144061,735,0.0003,143961,251.96,40,3567,-336.9,-336.87904151000004,2.7284837,4.7091246,1.7204456,0.18639703,0.0491172,6.0584955,97.647156
144140,736,0.0003,144040,251.79,40,3569,-337.0,-336.97489908000006,14.522826,487.29407,-0.3258571,0.14643799,0.049359582,588.57495,103.690704
144235,737,0.0003,144135,249.74,40,3571,-342.4,-342.43701547999996,16.162487,21.482475,-0.29360572,0.1829898,0.04969119,11.497299,101.82563
144276,738,0.0003,144176,249.79,40,3572,-342.5,-342.45797646,2.4681754,3.0316978,0.43267834,0.13985717,0.04995341,4.069856,99.6242
144576,739,0.0003,144476,249.79,40,3580,-343.7,-343.6783033699999,4.436945,3.7962508,1.0728953,0.108572796,0.05064516,3.148091,97.41593
144876,740,0.0003,144776,249.79,40,3587,-344.4,-344.36165582999996,21.15375,1969.1605,0.004158005,0.37112027,0.053034324,1946.1857,95.01718
145176,741,0.0003,145076,249.79,40,3594,-346.2,-346.20436429,4.7980824,37.83164,-0.08265129,0.40013754,0.05475515,35.361923,104.59453
145401,742,0.0003,145301,249.04,40,3600,-352.5,-352.46616005,20.183224,474.88492,0.27328017,0.24823874,0.05548603,604.39014,103.04215
145701,743,0.0003,145601,251.25,40,3607,-347.2,-347.24696668999997,1.7927408,7.4752307,-1.2475572,0.555909,0.05702836,26.95084,96.30553
146001,744,0.0003,145901,251.65,40,3615,-340.1,-340.14491668999995,2.5693235,3.2716556,1.0071799,0.2691051,0.05819717,3.1249483,98.94591
146301,745,0.0003,146201,251.76,40,3622,-334.1,-334.1187436299999,8.269868,6.9648666,-0.83309937,0.34176457,0.05869122,4.756895,98.731224
146601,746,0.0003,146501,251.76,40,3629,-334.2,-334.19085486000006,1.7414455,3.8114648,-0.5218075,0.54924786,0.060015507,2.5685182,101.662865
146761,747,0.0003,146661,250.36,40,3633,-339.9,-339.89217254999994,2.0073602,1.8113929,-0.85765874,0.4935627,0.059330095,2.1775463,102.20643
147061,748,0.0003,146961,250.36,40,3641,-340.3,-340.26611985000005,16.060635,3.5305634,0.060415268,0.25316718,0.05988024,4.058956,99.55557
147361,749,0.0003,147261,250.36,40,3648,-343.1,-343.10054177999996,1.640619,4.1033926,0.9606087,0.57772946,0.06119458,4.23175,101.21719
147661,750,0.0003,147561,250.36,40,3655,-340.6,-340.64125492,4.743332,1889.0717,-0.67293835,0.6113373,0.06120615,1838.5251,97.1641
147961,751,0.0003,147861,250.36,40,3663,-339.6,-339.58635881999993,9.793411,146.05934,0.6569176,0.71435106,0.060915384,135.65765,110.5847
148261,752,0.0003,148161,250.36,40,3670,-341.3,-341.34529897,2.325594,3.2973819,-0.14230901,0.35350037,0.061803482,3.857669,98.62975
148561,753,0.0003,148461,250.36,40,3677,-341.5,-341.53231162,6.3856897,21.132772,0.5070809,0.65828294,0.063108586,21.90028,98.44284
148663,754,0.0003,148563,248.38,40,3680,-344.9,-344.9472485500001,7.5209646,6.7045727,1.2008251,0.49441415,0.062885605,3.5758731,103.24101
148963,755,0.0003,148863,248.38,40,3687,-345.8,-345.8238131,1.6678178,1.9891859,-1.7851698,0.46105632,0.061761647,3.1586819,102.96186
149200,756,0.0003,149100,247.75,40,3693,-352.5,-352.49896033000005,11.582709,445.77893,-0.1379565,0.49082083,0.060721386,563.4658,107.73428
149500,757,0.0003,149400,247.75,40,3700,-351.6,-351.6131678,5.0861015,10.296526,1.4836218,0.7002783,0.06050791,15.169322,104.12777
149800,758,0.0003,149700,247.75,40,3708,-351.9,-351.87962736000003,17.527,3.2693686,1.27911,0.5713599,0.06062447,4.123646,105.4124
150100,759,0.0003,150000,247.75,40,3715,-352.3,-352.28566707,3.8460672,7.151699,2.1681695,0.31336594,0.06216731,9.219716,108.29634
150400,760,0.0003,150300,250.26,40,3723,-347.2,-347.20520283999997,2.9411063,97.35983,0.008181095,0.58597857,0.06365873,94.09318,99.0695
150700,761,0.0003,150600,250.26,40,3730,-340.2,-340.21816323999997,1.646354,5.52534,0.93572974,0.52683467,0.06446035,8.664299,106.666824
150739,762,0.0003,150639,248.37,40,3731,-333.1,-333.14048061,5.895137,3.1959047,1.5091245,0.36243117,0.06467069,3.3518271,99.700836
150836,763,0.0003,150736,246.34,40,3733,-337.1,-337.1350483,1.9942982,2.4822574,-1.1511908,0.5269954,0.064899415,3.5689788,102.33168
151136,764,0.0003,151036,247.33,40,3741,-331.7,-331.70606905999995,8.885111,5.2106013,0.06278018,0.46300423,0.0666724,7.429553,104.86331
151310,765,0.0003,151210,246.07,40,3745,-337.6,-337.57082456999996,3.7167673,12.011367,1.1278067,0.34940338,0.067325294,7.5803185,108.26134
151610,766,0.0003,151510,246.07,40,3752,-338.9,-338.89965228999995,5.4494553,4.842163,-0.26432276,0.39142203,0.066623636,4.458764,105.05974
151910,767,0.0003,151810,246.07,40,3760,-339.4,-339.39231257,9.416649,6.5417566,0.73007715,0.4546998,0.0680298,4.4610996,104.3804
152210,768,0.0003,152110,248.64,40,3767,-334.4,-334.38017157,10.433012,10.563798,0.39615816,0.27112496,0.06958489,9.581518,110.19266
152257,769,0.0003,152157,246.11,40,3768,-335.4,-335.41037089,8.440584,16.128738,-0.8334836,0.44999164,0.07004925,15.821802,107.720184
152557,770,0.0003,152457,246.11,40,3776,-335.4,-335.35862975,2.7651215,3.8252273,-0.58824444,0.75713396,0.07461432,5.6878824,104.82651
152857,771,0.0003,152757,246.11,40,3783,-335.5,-335.52841899999993,2.3230433,4.178135,-0.11193955,0.52207786,0.075556844,7.5712485,103.40471
153157,772,0.0003,153057,246.11,40,3791,-335.8,-335.76726669999994,14.96886,16.044706,-0.90497476,0.64739925,0.07533522,17.610802,107.773926
153457,773,0.0003,153357,248.69,40,3798,-331.4,-331.35924517000007,32.24466,8.704521,0.4316798,0.40604904,0.07246848,4.493119,111.97258
153712,774,0.0003,153612,248.24,40,3804,-336.0,-336.00243479,10.989724,12.930397,-0.15298323,0.27650654,0.06961897,9.309714,104.31123
154012,775,0.0003,153912,249.59,40,3811,-330.8,-330.78012805,6.1675644,8.643429,-0.35119313,0.4708057,0.06782003,4.902245,103.054245
154312,776,0.0003,154212,249.59,40,3819,-318.3,-318.32270497,3.6097727,9.550672,0.34885564,0.6366856,0.06607934,6.571843,102.014175
154612,777,0.0003,154512,249.59,40,3826,-318.7,-318.70680461000006,22.316444,1354.9514,-0.4960213,0.31441665,0.064904,1587.451,111.36977
154912,778,0.0003,154812,251.43,40,3834,-313.6,-313.58918044000006,3.3867006,12.432804,-1.4139293,0.41244096,0.06500005,13.737563,105.06741
155212,779,0.0003,155112,251.43,40,3841,-313.8,-313.80368476,2.8910952,2.668974,-0.087323874,0.38963193,0.06684022,3.8424134,103.6051
155512,780,0.0003,155412,251.43,40,3848,-314.1,-314.13146239,13.298677,84.2175,-0.740389,0.65326023,0.06853852,100.72327,104.84001
155812,781,0.0003,155712,251.43,40,3855,-314.6,-314.5786466800001,6.2314625,90.20732,-0.2306729,0.54593176,0.07033831,91.27304,104.77684
156112,782,0.0003,156012,253.56,40,3862,-309.5,-309.51016181,30.126503,1149.7664,0.74695045,0.41109222,0.0708575,1212.752,103.63088
156412,783,0.0003,156312,253.56,40,3870,-309.5,-309.46505056,10.50032,6.9738226,-0.2834368,0.48670408,0.07131859,4.48114,109.95986
156712,784,0.0003,156612,253.56,40,3877,-308.6,-308.55387382000004,1.7804251,5.4112964,-0.3173746,0.43649584,0.07138752,5.8916473,106.31092
157012,785,0.0003,156912,253.56,40,3884,-307.7,-307.73262874,4.890593,59.014194,-1.050824,0.31385913,0.07306189,75.97015,108.54212
157312,786,0.0003,157212,253.56,40,3891,-307.9,-307.86783755000005,3.5105033,2.9975166,-1.436677,0.45815206,0.07320127,4.2014813,109.08313
157471,787,0.0003,157371,252.15,40,3895,-312.4,-312.42356788999996,5.9543886,167.03908,0.25002992,0.50908077,0.07309268,159.71167,114.165985
157771,788,0.0003,157671,252.15,40,3902,-313.0,-312.97391944,17.280067,24.021845,0.33551323,0.27215785,0.07151784,23.218462,113.079765
158071,789,0.0003,157971,252.15,40,3909,-313.3,-313.26258921,4.09288,37.50228,-0.42769706,0.62647337,0.070765994,40.518898,115.55449
158371,790,0.0003,158271,252.15,40,3917,-312.4,-312.3546921700001,5.0940704,290.7428,1.0220399,0.37036365,0.07011706,284.59238,107.99379
158671,791,0.0003,158571,253.9,40,3924,-307.0,-306.98744975000005,2.1521556,4.7509365,-0.5666177,0.6949094,0.0699716,4.5668697,107.430466
158730,792,0.0003,158630,253.62,40,3925,-305.2,-305.20899323000003,5.9002275,2.972025,0.0066902637,0.49699384,0.069695696,3.0224733,106.16322
158876,793,0.0003,158776,252.51,40,3929,-301.8,-301.80253578,15.5937195,19.33901,0.0071529225,0.53104556,0.07014369,17.006136,106.20393
159176,794,0.0003,159076,252.51,40,3936,-301.3,-301.34930039000005,1.0588064,11.244964,0.094174355,0.4452087,0.06874323,9.673353,104.596375
159476,795,0.0003,159376,252.51,40,3943,-300.9,-300.91119222000003,4.6096888,22.489563,0.6279528,0.21027118,0.06736889,30.134598,109.72785
159776,796,0.0003,159676,252.51,40,3950,-301.3,-301.27643224,7.675133,11.810955,0.96645695,0.43602857,0.0664331,6.346923,112.81035
160076,797,0.0003,159976,252.51,40,3958,-300.3,-300.31449786,3.2624846,117.518074,-0.60193926,0.43108803,0.065612815,126.17557,106.36383
160376,798,0.0003,160276,252.51,40,3965,-300.6,-300.57838178000003,10.882433,12.088329,-0.51868,0.35213917,0.06524187,11.791951,120.90648
160402,799,0.0003,160302,249.77,40,3965,-304.5,-304.53001348000004,2.7933483,89.25214,-0.7843583,0.61870813,0.0650554,90.208244,103.06474
160702,800,0.0003,160602,249.77,40,3972,-301.6,-301.6160736,4.141561,146.04602,-0.6740164,0.5348065,0.06484237,146.0304,107.55878
161002,801,0.0003,160902,252.17,40,3980,-296.5,-296.52478586000007,13.211996,24.66388,0.276039,0.39241403,0.0647396,21.050014,117.43469
161302,802,0.0003,161202,254.53,40,3987,-291.7,-291.65912708,8.548704,106.94309,0.4473942,0.47901,0.06528306,106.770515,115.82152
161602,803,0.0003,161502,255.36,40,3994,-282.3,-282.29647414000004,3.589762,4.732284,-0.84726906,0.67984945,0.06586737,6.0032244,104.88473
161902,804,0.0003,161802,255.36,40,4002,-278.1,-278.05040161000005,9.315386,10.426402,0.3312202,0.27123582,0.066003054,9.17679,109.67946
162041,805,0.0003,161941,253.75,40,4005,-283.1,-283.05049221,4.1622076,5.9051056,0.1981689,0.485611,0.06665792,6.043791,106.73444
162341,806,0.0003,162241,256.3,40,4012,-277.7,-277.65992227999993,4.2837515,112.34935,-0.2710507,0.62046754,0.065080024,95.77138,106.1842
162641,807,0.0003,162541,258.41,40,4019,-273.3,-273.34504507,5.6939917,120.20529,0.15436369,0.6338034,0.06372761,106.94029,107.290436
162941,808,0.0003,162841,259.37,40,4027,-273.3,-273.31392036,9.996002,334.957,-0.96681225,0.78770655,0.06597209,427.04117,108.109695
163241,809,0.0003,163141,260.72,40,4034,-267.8,-267.75102013,4.2839913,24.43189,-0.26314083,0.69513,0.06622455,33.551292,111.910545
163541,810,0.0003,163441,260.72,40,4041,-268.0,-268.00737189999995,2.9882421,2.5237677,-0.88110656,0.73472154,0.06484168,4.173323,106.24837
163841,811,0.0003,163741,260.72,40,4049,-268.1,-268.13732272,10.976582,7.6067333,1.3741058,0.5455985,0.065658495,5.5583982,110.619415
164141,812,0.0003,164041,260.72,40,4056,-267.8,-267.84011778999997,8.275661,8.862294,0.4119,0.47003657,0.067404106,9.129694,108.69815
164441,813,0.0003,164341,263.05,40,4063,-262.6,-262.623789,8.179287,24.81718,1.405329,0.76428556,0.06860904,56.063,108.8273
164741,814,0.0003,164641,263.05,40,4071,-263.2,-263.24801085,2.1216993,84.73234,-0.22272277,0.6602057,0.069116004,90.05444,110.10048
165041,815,0.0003,164941,264.28,40,4078,-257.8,-257.81272621000005,10.367923,1.6592876,0.45955622,0.4527569,0.07114402,10.091398,108.528206
165341,816,0.0003,165241,264.59,40,4085,-250.8,-250.80481397000003,5.149847,9.5574875,0.8254851,0.534417,0.07177058,8.585092,111.48675
165513,817,0.0003,165413,263.31,40,4090,-255.9,-255.93751349000001,2.0926647,3.310313,-0.73641306,0.56941664,0.07242325,4.1095304,106.175766
165813,818,0.0003,165713,265.35,40,4097,-251.6,-251.57117499,18.365593,217.1138,-1.2746222,0.30883032,0.07414045,170.31894,110.52794
166113,819,0.0003,166013,265.35,40,4105,-255.2,-255.16865625000003,13.387959,88.42305,0.3550616,0.5917809,0.07535945,90.154945,118.65281
166413,820,0.0003,166313,265.35,40,4112,-255.0,-254.95551673000003,10.045174,8.343377,-0.6540608,0.2379425,0.076104924,7.008522,113.974304
166713,821,0.0003,166613,265.35,40,4119,-263.0,-262.97018401,3.4072762,5.698746,0.35145348,0.60770184,0.07563456,2.3359609,107.24595
166776,822,0.0003,166676,262.98,40,4121,-269.0,-268.99762947000005,15.356144,10.498322,0.1109567,0.71089053,0.076025635,3.8917384,109.52336
167076,823,0.0003,166976,262.98,40,4128,-271.5,-271.48414858000007,29.2787,136.25859,0.27081412,0.6080945,0.07643334,188.59222,111.0255
167376,824,0.0003,167276,262.98,40,4136,-274.1,-274.14067414,3.598959,11.234137,1.5017427,0.7038777,0.07757545,9.157906,108.20876
167676,825,0.0003,167576,265.64,40,4143,-270.0,-270.0003143,28.94936,19.11787,-0.110748634,0.6964243,0.07717265,15.754035,107.773926
167899,826,0.0003,167799,264.87,40,4148,-275.8,-275.75656735,8.68143,5.471159,2.6464767,0.4220335,0.07814365,8.376838,115.089355
168069,827,0.0003,167969,263.57,40,4153,-280.0,-279.95726379999996,27.160774,104.30648,0.30145854,0.5389293,0.08043282,109.274734,108.48859
168369,828,0.0003,168269,263.57,40,4160,-280.3,-280.32868267,8.926142,14.489758,-0.6158126,0.5698836,0.08054886,16.028828,105.07229
168669,829,0.0003,168569,263.57,40,4168,-281.0,-280.97747910000004,75.965836,464.7196,0.33966273,0.7241061,0.080792315,371.80264,113.06944
168699,830,0.0003,168599,260.87,40,4168,-286.8,-286.78872291000005,6.009407,5.612386,0.3027567,0.67269385,0.08090143,6.6045218,105.91785
168999,831,0.0003,168899,260.87,40,4176,-294.6,-294.56013833000003,7.071474,389.22186,0.038890645,0.30117506,0.081117965,437.8143,116.34082
169299,832,0.0003,169199,260.87,40,4183,-292.4,-292.35233136,43.889965,7.312034,-0.3833003,0.4900784,0.080174364,6.055197,112.94951
169360,833,0.0003,169260,258.99,40,4184,-291.7,-291.71479198000003,3.4768794,4.329789,-0.8570318,0.5252602,0.08017771,4.712627,108.81633
169660,834,0.0003,169560,258.99,40,4192,-292.9,-292.85634538,4.4662094,108.14514,-0.42942423,0.44222817,0.08023064,110.24066,109.392746
169870,835,0.0003,169770,258.09,40,4197,-298.4,-298.44021201,13.939304,11.394471,-0.44151634,0.58091307,0.08010033,6.3399725,108.520096
170170,836,0.0003,170070,260.3,40,4204,-293.9,-293.88051087,6.29788,7.658134,1.8909996,0.56065154,0.08013637,17.05822,111.56661
170388,837,0.0003,170288,261.53,40,4210,-294.1,-294.1091003000001,3.8951476,5.06157,-0.8490628,0.763219,0.08058238,4.4512696,107.22344
170688,838,0.0003,170588,264.12,40,4217,-289.1,-289.1058682600001,5.1594725,18.13958,0.8557463,0.4687653,0.082016766,15.241933,107.8603
170817,839,0.0003,170717,262.41,40,4220,-294.0,-293.98417283000003,5.3642344,7.614379,0.15903464,0.59687036,0.082732074,6.558117,107.24602
171117,840,0.0003,171017,262.41,40,4228,-293.0,-293.02732610000004,5.710869,17.815956,0.5112405,0.5077671,0.08297649,55.252296,108.7704
171288,841,0.0003,171188,261.12,40,4232,-296.9,-296.892795,8.514362,26.768232,0.34079856,0.5417433,0.08260461,7.2628264,108.10324
171588,842,0.0003,171488,261.87,40,4239,-290.6,-290.63588934,2.0501833,29.842804,0.25235718,0.4735362,0.08272053,29.463827,103.51314
171739,843,0.0003,171639,260.38,40,4243,-296.1,-296.10014425,8.493437,18.28801,0.32683247,0.43519342,0.08187393,9.772383,106.12773
172039,844,0.0003,171939,260.38,40,4251,-295.5,-295.53844923,5.505625,5.2246604,1.697223,0.7021487,0.07984363,12.088227,111.04378
172339,845,0.0003,172239,260.38,40,4258,-295.7,-295.74250296,10.665625,114.95096,-0.6427688,0.5389612,0.07757321,116.01681,105.434135
172527,846,0.0003,172427,259.26,40,4263,-300.9,-300.91844412,3.1333346,1877.3463,-1.2910744,0.70375717,0.07668341,1881.8221,105.30696
172596,847,0.0003,172496,258.35,40,4264,-300.7,-300.65083777,4.3203917,12.870434,-0.20152992,0.2822296,0.076490186,14.368465,108.21504
172896,848,0.0003,172796,258.35,40,4272,-301.0,-301.02110484,15.347741,13.458808,-0.5140309,0.3295654,0.075496376,21.76648,115.65868
173196,849,0.0003,173096,258.35,40,4279,-298.0,-298.03377115000006,9.420909,178.76169,1.1378766,0.31453794,0.074842595,151.31119,106.34376
173451,850,0.0003,173351,257.9,40,4285,-303.7,-303.72802045000003,36.26301,13.502813,-0.6266387,0.40664512,0.07329441,4.7301254,110.32864
173751,851,0.0003,173651,257.9,40,4292,-303.6,-303.61324475000004,6.2526193,9.389761,0.025509328,0.35747874,0.07151068,7.2117825,104.243286
174051,852,0.0003,173951,257.9,40,4299,-302.2,-302.16727283000006,11.9527,13.918716,0.9424911,0.46973068,0.06967769,9.128252,120.79549
174275,853,0.0003,174175,257.14,40,4305,-308.2,-308.15362522000004,12.738515,4.875458,0.07249212,0.36057034,0.068867646,9.516285,108.694214
174300,854,0.0003,174200,256.37,40,4305,-307.8,-307.84255337999997,13.306726,19.346476,-0.71293247,0.35005432,0.06861615,7.1357856,120.53243
174600,855,0.0003,174500,256.37,40,4313,-307.5,-307.53210498,16.290262,81.555534,0.8553438,0.3431957,0.06638759,91.98259,109.841705
174815,856,0.0003,174715,256.15,40,4318,-306.4,-306.35939885,12.877249,11.000473,-0.061218202,0.23846895,0.0671374,16.183382,108.90233
174968,857,0.0003,174868,254.68,40,4322,-311.6,-311.58726762,4.2434764,63.36062,-0.98039025,0.46351242,0.06683963,329.22464,107.06737
175268,858,0.0003,175168,254.68,40,4329,-311.2,-311.21513946,16.966991,12.802859,0.95172143,0.22768107,0.066397734,6.726474,107.61568
175568,859,0.0003,175468,254.68,40,4336,-310.6,-310.55278185,4.047722,22.05781,0.76564354,0.2873662,0.066751294,48.504707,113.63092
175868,860,0.0003,175768,254.68,40,4343,-310.5,-310.46767810999995,2.5126882,2.0991406,-0.57777566,0.46212453,0.067055635,3.8659217,107.16754
176055,861,0.0003,175955,253.55,40,4347,-315.7,-315.72671597,14.156699,282.2497,-0.668386,0.28533244,0.06656489,327.96286,111.661865
176355,862,0.0003,176255,256.16,40,4355,-310.6,-310.58309097999995,3.0288696,9.34207,-1.4694841,0.40033036,0.06438523,12.081926,109.62298
176655,863,0.0003,176555,258.19,40,4362,-306.0,-305.95131392999997,5.155658,51.1326,-0.68740416,0.36453274,0.06466517,55.886417,106.24023
