steps,mean 100 episode reward per step,episodes,% time spent exploring,mean 100 episode reward
192700,-0.049386176641352815,1415,2,-3.7
192800,-0.049386176641352815,1415,2,-3.7
192900,-0.04916816137851372,1416,2,-3.7
193000,-0.05009398910631696,1417,2,-3.7
193100,-0.05009398910631696,1417,2,-3.7
193200,-0.04938749870628563,1418,2,-3.7
193300,-0.04938749870628563,1418,2,-3.7
193400,-0.048968839441772535,1419,2,-3.6
193500,-0.04894243793065265,1420,2,-3.6
193600,-0.050452479342018394,1421,2,-3.6
193700,-0.050452479342018394,1421,2,-3.6
193800,-0.051473131343571794,1423,2,-3.7
193900,-0.051473131343571794,1423,2,-3.7
194000,-0.05271166344724685,1424,2,-3.9
194100,-0.05271166344724685,1424,2,-3.9
194200,-0.05217232313579276,1425,2,-3.8
194300,-0.05311785346492142,1426,2,-3.8
194400,-0.05311785346492142,1426,2,-3.8
194500,-0.05464326197095864,1428,2,-3.8
194600,-0.05464326197095864,1428,2,-3.8
194700,-0.05424344501297623,1429,2,-3.7
194800,-0.05575209649847437,1430,2,-3.8
194900,-0.05575209649847437,1430,2,-3.8
195000,-0.05513770429417435,1431,2,-3.7
195100,-0.05770417588949552,1432,2,-4.1
195200,-0.05770417588949552,1432,2,-4.1
195300,-0.05770992707654641,1433,2,-4.1
195400,-0.05770992707654641,1433,2,-4.1
195500,-0.0557394187239692,1434,2,-4.0
195600,-0.05513596695911429,1435,2,-4.0
195700,-0.05513596695911429,1435,2,-4.0
195800,-0.05498652369048453,1436,2,-4.0
195900,-0.05324077897232365,1437,2,-4.0
196000,-0.05324077897232365,1437,2,-4.0
196100,-0.05387579751778878,1439,2,-3.9
196200,-0.0545347145080483,1440,2,-4.0
196300,-0.0545347145080483,1440,2,-4.0
196400,-0.054555160895121545,1441,2,-4.0
196500,-0.05411902409585388,1442,2,-3.9
196600,-0.05411902409585388,1442,2,-3.9
196700,-0.05413722837628069,1443,2,-3.9
196800,-0.05413722837628069,1443,2,-3.9
196900,-0.05465238727917741,1444,2,-4.0
197000,-0.05465238727917741,1444,2,-4.0
197100,-0.056742158088201905,1446,2,-4.0
197200,-0.056742158088201905,1446,2,-4.0
197300,-0.05541297345325923,1447,2,-4.0
197400,-0.05541297345325923,1447,2,-4.0
197500,-0.05456995786027047,1448,2,-3.9
197600,-0.05456995786027047,1448,2,-3.9
197700,-0.05318376815906893,1449,2,-3.8
197800,-0.05363426881791354,1450,2,-3.9
197900,-0.053222882515989535,1451,2,-3.9
198000,-0.053222882515989535,1451,2,-3.9
198100,-0.05256054086703612,1452,2,-3.9
198200,-0.05332986861304942,1453,2,-3.9
198300,-0.054086114297783656,1454,2,-4.0
198400,-0.054086114297783656,1454,2,-4.0
198500,-0.05373639058816902,1455,2,-3.9
198600,-0.054324220392352664,1456,2,-4.0
198700,-0.05392144617585872,1457,2,-4.0
198800,-0.05392144617585872,1457,2,-4.0
198900,-0.0534366552199418,1458,2,-3.9
199000,-0.0534366552199418,1458,2,-3.9
199100,-0.053395577745287,1459,2,-3.8
199200,-0.0537887881153724,1460,2,-3.8
199300,-0.0537887881153724,1460,2,-3.8
199400,-0.053527379770621344,1461,2,-3.8
199500,-0.05318788445265172,1462,2,-3.8
199600,-0.05318788445265172,1462,2,-3.8
199700,-0.05082875213632098,1463,2,-3.3
199800,-0.04931851839843337,1464,2,-3.3
199900,-0.05033457123675501,1465,2,-3.3
200000,-0.05033457123675501,1465,2,-3.3
200100,-0.050836468375796716,1467,2,-3.2
200200,-0.05035653988379013,1468,2,-3.2
200300,-0.05035653988379013,1468,2,-3.2
200400,-0.05005974178593935,1469,2,-3.2
200500,-0.0512569725524053,1470,2,-3.3
200600,-0.0512569725524053,1470,2,-3.3
200700,-0.05134889503339326,1471,2,-3.3
200800,-0.05126449081755324,1472,2,-3.3
200900,-0.05126449081755324,1472,2,-3.3
201000,-0.05105783067195827,1473,2,-3.3
201100,-0.05251712459962775,1474,2,-3.3
201200,-0.05251712459962775,1474,2,-3.3
201300,-0.05136716713082995,1475,2,-3.2
201400,-0.04917721528650247,1476,2,-2.9
201500,-0.04976971285278433,1477,2,-3.0
201600,-0.04976971285278433,1477,2,-3.0
201700,-0.04960487795126443,1478,2,-2.9
201800,-0.04960487795126443,1478,2,-2.9
201900,-0.049511050072462176,1479,2,-2.9
202000,-0.049511050072462176,1479,2,-2.9
202100,-0.04798063934671952,1480,2,-2.6
202200,-0.04869309210905163,1481,2,-2.7
202300,-0.048293145765589046,1482,2,-2.7
202400,-0.048293145765589046,1482,2,-2.7
202500,-0.04912908632882633,1483,2,-2.9
202600,-0.04912908632882633,1483,2,-2.9
202700,-0.04772914750923968,1484,2,-2.8
202800,-0.04772914750923968,1484,2,-2.8
202900,-0.046906040127318534,1485,2,-2.8
203000,-0.046906040127318534,1485,2,-2.8
203100,-0.044457366255160835,1486,2,-2.6
203200,-0.044457366255160835,1486,2,-2.6
203300,-0.04227493295109972,1487,2,-2.6
203400,-0.04227493295109972,1487,2,-2.6
203500,-0.04228297072395259,1488,2,-2.6
203600,-0.04228297072395259,1488,2,-2.6
203700,-0.04140100562072636,1489,2,-2.4
203800,-0.04236295228939202,1490,2,-2.5
203900,-0.04274993502164166,1491,2,-2.5
204000,-0.04274993502164166,1491,2,-2.5
204100,-0.041206570385180566,1492,2,-2.4
204200,-0.041206570385180566,1492,2,-2.4
204300,-0.041658505277119395,1493,2,-2.5
204400,-0.041658505277119395,1493,2,-2.5
204500,-0.03977895584135879,1495,2,-2.5
204600,-0.03977895584135879,1495,2,-2.5
204700,-0.03990389107718198,1496,2,-2.5
204800,-0.03990389107718198,1496,2,-2.5
204900,-0.04044517650155963,1497,2,-2.6
205000,-0.04044517650155963,1497,2,-2.6
205100,-0.03988506208676543,1498,2,-2.5
205200,-0.03928845388592901,1499,2,-2.5
205300,-0.03928845388592901,1499,2,-2.5
205400,-0.03987941095654626,1500,2,-2.6
205500,-0.03987941095654626,1500,2,-2.6
205600,-0.039468089622570174,1501,2,-2.6
205700,-0.04015825753187326,1502,2,-2.7
205800,-0.04015825753187326,1502,2,-2.7
205900,-0.04104667388029322,1504,2,-2.7
206000,-0.04104667388029322,1504,2,-2.7
206100,-0.03934591250963879,1505,2,-2.7
206200,-0.03934591250963879,1505,2,-2.7
206300,-0.03827796668484982,1506,2,-2.6
206400,-0.039401437323629815,1507,2,-2.7
206500,-0.04060787080788167,1508,2,-2.8
206600,-0.04060787080788167,1508,2,-2.8
206700,-0.040091764607711466,1509,2,-2.7
206800,-0.04121914623405549,1510,2,-2.8
206900,-0.04121914623405549,1510,2,-2.8
207000,-0.04078137265273503,1511,2,-2.8
207100,-0.040231512897847876,1512,2,-2.8
207200,-0.040231512897847876,1512,2,-2.8
207300,-0.04065748797450131,1513,2,-2.9
207400,-0.043382057257509425,1515,2,-3.1
207500,-0.04520939808215532,1517,2,-3.0
207600,-0.045463366546907684,1518,2,-3.1
207700,-0.045463366546907684,1518,2,-3.1
207800,-0.04535642148190422,1519,2,-3.0
207900,-0.04535642148190422,1519,2,-3.0
208000,-0.04497930447052181,1520,2,-3.0
208100,-0.04424583638857637,1521,2,-3.0
208200,-0.04424583638857637,1521,2,-3.0
208300,-0.04547523868637368,1523,2,-3.0
208400,-0.04547523868637368,1523,2,-3.0
208500,-0.04528264887697365,1524,2,-3.0
208600,-0.04602430072234867,1525,2,-3.0
208700,-0.045893319905279804,1526,2,-3.0
208800,-0.0465912590621562,1527,2,-3.1
208900,-0.04478894613137413,1528,2,-3.1
209000,-0.04601585521263059,1529,2,-3.2
209100,-0.04557092022119092,1530,2,-3.1
209200,-0.046305486880064375,1531,2,-3.2
209300,-0.046305486880064375,1531,2,-3.2
209400,-0.0477214103821854,1533,2,-3.2
209500,-0.04868448919664962,1535,2,-3.3
209600,-0.04868448919664962,1535,2,-3.3
209700,-0.04910255045657906,1536,2,-3.3
209800,-0.04910255045657906,1536,2,-3.3
209900,-0.04840273728748934,1537,2,-3.2
210000,-0.04840273728748934,1537,2,-3.2
210100,-0.04843443622071398,1538,2,-3.3
210200,-0.04843443622071398,1538,2,-3.3
210300,-0.04695962503730491,1539,2,-3.2
210400,-0.04690153112550513,1540,2,-3.3
210500,-0.04690153112550513,1540,2,-3.3
210600,-0.04721287552213604,1541,2,-3.3
210700,-0.04721287552213604,1541,2,-3.3
210800,-0.04727100309714396,1542,2,-3.3
210900,-0.04727100309714396,1542,2,-3.3
211000,-0.04729802245562954,1543,2,-3.3
211100,-0.04823345286426135,1544,2,-3.3
211200,-0.04856059433106301,1545,2,-3.4
211300,-0.04856059433106301,1545,2,-3.4
211400,-0.04522664821798186,1546,2,-3.3
211500,-0.04522664821798186,1546,2,-3.3
211600,-0.04482577440446571,1547,2,-3.2
211700,-0.04482577440446571,1547,2,-3.2
211800,-0.04484499881777647,1548,2,-3.2
211900,-0.04484499881777647,1548,2,-3.2
212000,-0.04485403723892399,1549,2,-3.2
212100,-0.04485403723892399,1549,2,-3.2
212200,-0.04446610085568455,1550,2,-3.2
212300,-0.044275554652094824,1551,2,-3.1
212400,-0.044275554652094824,1551,2,-3.1
212500,-0.04406749640367589,1552,2,-3.1
212600,-0.04342382260576717,1553,2,-3.1
212700,-0.04328184375817237,1554,2,-3.1
212800,-0.04328184375817237,1554,2,-3.1
212900,-0.043371894732852606,1555,2,-3.1
213000,-0.043371894732852606,1555,2,-3.1
213100,-0.044284394217763506,1557,2,-3.1
213200,-0.044617567204242016,1558,2,-3.1
213300,-0.044617567204242016,1558,2,-3.1
213400,-0.04463414905807159,1559,2,-3.1
213500,-0.04463414905807159,1559,2,-3.1
213600,-0.04348474015668495,1560,2,-3.0
213700,-0.04348474015668495,1560,2,-3.0
213800,-0.043484740168107966,1561,2,-3.0
213900,-0.043484740168107966,1561,2,-3.0
214000,-0.042993452095081625,1562,2,-3.0
214100,-0.045598056528051815,1563,2,-3.5
214200,-0.045598056528051815,1563,2,-3.5
214300,-0.045254647325942504,1564,2,-3.4
214400,-0.045254647325942504,1564,2,-3.4
214500,-0.04353542044443333,1565,2,-3.4
214600,-0.04353542044443333,1565,2,-3.4
214700,-0.04336466026962823,1566,2,-3.4
214800,-0.04336466026962823,1566,2,-3.4
214900,-0.042296471525051026,1567,2,-3.3
215000,-0.042296471525051026,1567,2,-3.3
215100,-0.04154422960416324,1568,2,-3.3
215200,-0.04154422960416324,1568,2,-3.3
215300,-0.04155794673177164,1569,2,-3.3
215400,-0.04155794673177164,1569,2,-3.3
215500,-0.04028486968738574,1570,2,-3.1
215600,-0.04071192122581637,1571,2,-3.2
215700,-0.04071192122581637,1571,2,-3.2
215800,-0.040685876201180055,1572,2,-3.2
215900,-0.040685876201180055,1572,2,-3.2
216000,-0.040516356029777156,1573,2,-3.2
216100,-0.040516356029777156,1573,2,-3.2
216200,-0.038956523887554634,1574,2,-3.1
216300,-0.038956523887554634,1574,2,-3.1
216400,-0.038956523887558415,1575,2,-3.1
216500,-0.0429070178454419,1577,2,-3.4
216600,-0.0429070178454419,1577,2,-3.4
216700,-0.043217793747765035,1578,2,-3.5
216800,-0.04392281554165598,1579,2,-3.6
216900,-0.04392281554165598,1579,2,-3.6
217000,-0.04503824394470428,1580,2,-3.7
217100,-0.04473356509575295,1581,2,-3.7
217200,-0.04473356509575295,1581,2,-3.7
217300,-0.04420159591080504,1582,2,-3.7
217400,-0.04420159591080504,1582,2,-3.7
217500,-0.04413093639237276,1583,2,-3.6
217600,-0.04413093639237276,1583,2,-3.6
217700,-0.04412188235787941,1584,2,-3.6
217800,-0.04412188235787941,1584,2,-3.6
217900,-0.044832159495986214,1585,2,-3.7
218000,-0.044832159495986214,1585,2,-3.7
218100,-0.04519022014248244,1586,2,-3.8
218200,-0.04519022014248244,1586,2,-3.8
218300,-0.044933427143251346,1587,2,-3.8
218400,-0.044933427143251346,1587,2,-3.8
218500,-0.044891536775720914,1588,2,-3.8
218600,-0.044891536775720914,1588,2,-3.8
218700,-0.04570954348345386,1589,2,-3.9
218800,-0.04570954348345386,1589,2,-3.9
218900,-0.044747596814788196,1590,2,-3.8
219000,-0.044747596814788196,1590,2,-3.8
219100,-0.043972346180811195,1591,2,-3.7
219200,-0.0446888400036441,1592,2,-3.9
219300,-0.0446888400036441,1592,2,-3.9
219400,-0.044578233963608396,1593,2,-3.9
219500,-0.044578233963608396,1593,2,-3.9
219600,-0.04449528050484837,1594,2,-3.8
219700,-0.04449528050484837,1594,2,-3.8
219800,-0.0434849765355052,1595,2,-3.8
219900,-0.044843829536326735,1596,2,-3.8
220000,-0.044843829536326735,1596,2,-3.8
220100,-0.044582188934265125,1597,2,-3.7
220200,-0.044582188934265125,1597,2,-3.7
220300,-0.04459169561840028,1598,2,-3.7
220400,-0.04481438128933987,1599,2,-3.7
220500,-0.04481438128933987,1599,2,-3.7
220600,-0.044296322467957124,1600,2,-3.7
220700,-0.04476171986023423,1601,2,-3.7
220800,-0.04476171986023423,1601,2,-3.7
220900,-0.044780857352922414,1602,2,-3.7
221000,-0.044780857352922414,1602,2,-3.7
221100,-0.044553805490169386,1603,2,-3.7
221200,-0.043714635581114034,1604,2,-3.7
221300,-0.043714635581114034,1604,2,-3.7
221400,-0.04418575632287586,1605,2,-3.7
221500,-0.04418575632287586,1605,2,-3.7
221600,-0.04420049024212256,1606,2,-3.7
221700,-0.04420049024212256,1606,2,-3.7
221800,-0.04192955607631635,1608,2,-3.5
221900,-0.04192955607631635,1608,2,-3.5
222000,-0.04206473374052458,1609,2,-3.6
222100,-0.043530903538502745,1611,2,-3.5
222200,-0.043530903538502745,1611,2,-3.5
222300,-0.04463783038781229,1613,2,-3.5
222400,-0.04463783038781229,1613,2,-3.5
222500,-0.043490856147590094,1614,2,-3.4
222600,-0.043490856147590094,1614,2,-3.4
222700,-0.041860573792738734,1615,2,-3.4
222800,-0.041860573792738734,1615,2,-3.4
222900,-0.04041457891822866,1616,2,-3.3
223000,-0.04041457891822866,1616,2,-3.3
223100,-0.039132610651823024,1617,2,-3.3
223200,-0.039132610651823024,1617,2,-3.3
223300,-0.039000136205363724,1618,2,-3.3
223400,-0.039000136205363724,1618,2,-3.3
223500,-0.039283028033798385,1619,2,-3.3
223600,-0.039283028033798385,1619,2,-3.3
223700,-0.03973866117785643,1620,2,-3.4
223800,-0.03898415003840869,1621,2,-3.4
223900,-0.03898415003840869,1621,2,-3.4
224000,-0.038984150038408695,1622,2,-3.4
224100,-0.038984150038408695,1622,2,-3.4
224200,-0.036795519605531096,1623,2,-3.3
224300,-0.036795519605531096,1623,2,-3.3
224400,-0.0366981460606331,1624,2,-3.3
224500,-0.03677912708659233,1625,2,-3.3
224600,-0.0365189869965925,1626,2,-3.3
224700,-0.0366624957076538,1627,2,-3.3
224800,-0.03780121551495864,1628,2,-3.4
224900,-0.03780121551495864,1628,2,-3.4
225000,-0.03660587676347629,1629,2,-3.3
225100,-0.03553206071972809,1630,2,-3.2
225200,-0.03622742702171606,1631,2,-3.3
225300,-0.03622742702171606,1631,2,-3.3
225400,-0.035816557965600467,1632,2,-3.2
225500,-0.035816557965600467,1632,2,-3.2
225600,-0.03414489479929091,1633,2,-3.2
225700,-0.03400424579408719,1634,2,-3.2
225800,-0.03400424579408719,1634,2,-3.2
225900,-0.03362849870080029,1635,2,-3.2
226000,-0.03362849870080029,1635,2,-3.2
226100,-0.03312232639963951,1636,2,-3.1
226200,-0.03312232639963951,1636,2,-3.1
226300,-0.03452894337525773,1638,2,-3.2
226400,-0.03619550477383782,1640,2,-3.2
226500,-0.03619550477383782,1640,2,-3.2
226600,-0.03581047171861538,1641,2,-3.1
226700,-0.03581047171861538,1641,2,-3.1
226800,-0.035819244396495226,1642,2,-3.1
226900,-0.035819244396495226,1642,2,-3.1
227000,-0.035985470040549174,1643,2,-3.2
227100,-0.035985470040549174,1643,2,-3.2
227200,-0.03470934999820551,1644,2,-3.1
227300,-0.03503657707245922,1645,2,-3.2
227400,-0.03503657707245922,1645,2,-3.2
227500,-0.03681443587766356,1646,2,-3.4
227600,-0.03791493915270333,1647,2,-3.6
227700,-0.0385869616419274,1648,2,-3.7
227800,-0.03957196489387637,1649,2,-3.8
227900,-0.03957196489387637,1649,2,-3.8
228000,-0.039500322553595174,1650,2,-3.8
228100,-0.039500322553595174,1650,2,-3.8
228200,-0.038976170807064975,1651,2,-3.7
228300,-0.038976170807064975,1651,2,-3.7
228400,-0.03900145932229207,1652,2,-3.7
228500,-0.03900145932229207,1652,2,-3.7
228600,-0.038812132646874734,1653,2,-3.7
228700,-0.0408796859067785,1655,2,-3.7
228800,-0.0408796859067785,1655,2,-3.7
228900,-0.040368154084711456,1656,2,-3.7
229000,-0.03946651333295852,1657,2,-3.7
229100,-0.03946651333295852,1657,2,-3.7
229200,-0.039527084890513264,1658,2,-3.7
229300,-0.040608450187019765,1659,2,-3.8
229400,-0.040608450187019765,1659,2,-3.8
229500,-0.04092397047975311,1660,2,-3.8
229600,-0.04172663871508462,1661,2,-3.9
229700,-0.04172663871508462,1661,2,-3.9
229800,-0.041818378545588744,1662,2,-3.9
229900,-0.04171498074447134,1663,2,-4.0
230000,-0.04171498074447134,1663,2,-4.0
230100,-0.04173290911791574,1664,2,-4.0
230200,-0.042454004758341116,1665,2,-4.0
230300,-0.04455141467045023,1667,2,-4.0
230400,-0.045387489668759,1668,2,-4.1
230500,-0.045387489668759,1668,2,-4.1
230600,-0.04540097145945983,1669,2,-4.1
230700,-0.04597480575721568,1670,2,-4.2
230800,-0.04597480575721568,1670,2,-4.2
230900,-0.04508515490819115,1671,2,-4.0
231000,-0.04508515490819115,1671,2,-4.0
231100,-0.04494978375323968,1672,2,-4.0
231200,-0.04494978375323968,1672,2,-4.0
231300,-0.045176847267635004,1673,2,-4.1
231400,-0.045245080227185805,1674,2,-4.1
231500,-0.045245080227185805,1674,2,-4.1
231600,-0.045107267266026485,1675,2,-4.0
231700,-0.044051460876578095,1676,2,-4.0
231800,-0.044051460876578095,1676,2,-4.0
231900,-0.04395215286886285,1678,2,-4.0
232000,-0.044916382787222445,1679,2,-4.0
232100,-0.044916382787222445,1679,2,-4.0
232200,-0.04556300635445673,1681,2,-4.1
232300,-0.04556300635445673,1681,2,-4.1
232400,-0.0456544768565006,1682,2,-4.1
232500,-0.0456544768565006,1682,2,-4.1
232600,-0.045672462218341946,1683,2,-4.1
232700,-0.04650735461141259,1684,2,-4.2
232800,-0.04650735461141259,1684,2,-4.2
232900,-0.04579662841841621,1685,2,-4.1
233000,-0.04579662841841621,1685,2,-4.1
233100,-0.045762682681874514,1686,2,-4.1
233200,-0.045762682681874514,1686,2,-4.1
233300,-0.04570806279295667,1687,2,-4.0
233400,-0.04570806279295667,1687,2,-4.0
233500,-0.04573339788504506,1688,2,-4.1
233600,-0.046378966303830885,1689,2,-4.1
233700,-0.048933271683623596,1691,2,-4.2
233800,-0.048933271683623596,1691,2,-4.2
233900,-0.05011744960078492,1693,2,-4.3
234000,-0.05011744960078492,1693,2,-4.3
234100,-0.049885223009673706,1694,2,-4.2
234200,-0.049885223009673706,1694,2,-4.2
234300,-0.04988954388572154,1695,2,-4.2
234400,-0.04988954388572154,1695,2,-4.2
234500,-0.04851418686773572,1696,2,-4.3
234600,-0.04851418686773572,1696,2,-4.3
234700,-0.048252156923077764,1697,2,-4.2
234800,-0.05058688320498777,1699,2,-4.2
234900,-0.05058688320498777,1699,2,-4.2
235000,-0.050290901851219955,1700,2,-4.2
235100,-0.050290901851219955,1700,2,-4.2
235200,-0.05127225234192873,1702,2,-4.2
235300,-0.05127225234192873,1702,2,-4.2
235400,-0.05157696819550085,1703,2,-4.2
235500,-0.05149889082172762,1704,2,-4.2
235600,-0.05149889082172762,1704,2,-4.2
235700,-0.05154805445836597,1705,2,-4.2
235800,-0.05154805445836597,1705,2,-4.2
235900,-0.05163078804868107,1706,2,-4.2
236000,-0.05240881981324054,1707,2,-4.3
236100,-0.05240881981324054,1707,2,-4.3
236200,-0.051713374715375064,1708,2,-4.2
236300,-0.05176435261235358,1709,2,-4.2
236400,-0.05176435261235358,1709,2,-4.2
236500,-0.049901221245942005,1710,2,-4.0
236600,-0.049901221245942005,1710,2,-4.0
236700,-0.048154791676635895,1711,2,-3.9
236800,-0.048154791676635895,1711,2,-3.9
236900,-0.047742564633357645,1713,2,-3.8
237000,-0.047742564633357645,1713,2,-3.8
237100,-0.048430767932084826,1714,2,-3.9
237200,-0.048430767932084826,1714,2,-3.9
237300,-0.04844755624221086,1715,2,-3.9
237400,-0.04844755624221086,1715,2,-3.9
237500,-0.04844772566791101,1716,2,-3.9
237600,-0.04797220862965567,1717,2,-3.8
237700,-0.04797220862965567,1717,2,-3.8
237800,-0.04784998421534521,1718,2,-3.8
237900,-0.04784998421534521,1718,2,-3.8
238000,-0.04801818545513484,1719,2,-3.8
238100,-0.04872194611968267,1720,2,-3.8
238200,-0.04872194611968267,1720,2,-3.8
238300,-0.04824900333372744,1721,2,-3.7
238400,-0.04824900333372744,1721,2,-3.7
238500,-0.04894558892012166,1723,2,-3.8
238600,-0.05007858957069179,1724,2,-3.9
238700,-0.049965830770546324,1725,2,-3.8
238800,-0.049965830770546324,1725,2,-3.8
238900,-0.048861179406215705,1727,2,-3.7
239000,-0.048861179406215705,1727,2,-3.7
239100,-0.04772415842982194,1728,2,-3.7
239200,-0.04772415842982194,1728,2,-3.7
239300,-0.047602289641954024,1729,2,-3.6
239400,-0.048482975449550596,1730,2,-3.7
239500,-0.04858854946862581,1731,2,-3.7
239600,-0.04907275110202775,1732,2,-3.8
239700,-0.04907275110202775,1732,2,-3.8
239800,-0.050467031386610586,1734,2,-3.7
239900,-0.050467031386610586,1734,2,-3.7
240000,-0.05007666348185316,1735,2,-3.7
240100,-0.05007666348185316,1735,2,-3.7
240200,-0.050699322689969115,1736,2,-3.8
240300,-0.050699322689969115,1736,2,-3.8
240400,-0.05106505117808569,1737,2,-3.8
240500,-0.05106505117808569,1737,2,-3.8
240600,-0.04966829851937669,1738,2,-3.8
240700,-0.04862190999183309,1740,2,-3.8
240800,-0.04862190999183309,1740,2,-3.8
240900,-0.049076803374949705,1741,2,-3.8
241000,-0.050203078018861404,1742,2,-3.9
241100,-0.052310967704260206,1744,2,-4.0
241200,-0.05267693775810582,1745,2,-4.0
241300,-0.05160515090394649,1746,2,-3.8
241400,-0.05160515090394649,1746,2,-3.8
241500,-0.05096258386271615,1747,2,-3.8
241600,-0.05198789193088208,1748,2,-3.7
241700,-0.05198789193088208,1748,2,-3.7
241800,-0.050005155471411156,1749,2,-3.4
241900,-0.050005155471411156,1749,2,-3.4
242000,-0.05000515547141116,1750,2,-3.4
242100,-0.05000515547141116,1750,2,-3.4
242200,-0.04960633468608593,1751,2,-3.4
242300,-0.050454591294018324,1752,2,-3.5
242400,-0.050832259649022146,1753,2,-3.5
242500,-0.050832259649022146,1753,2,-3.5
242600,-0.04886565122524075,1754,2,-3.3
242700,-0.048196648539866854,1756,2,-3.3
242800,-0.048196648539866854,1756,2,-3.3
242900,-0.04764045497822233,1757,2,-3.3
243000,-0.04771831940823724,1758,2,-3.2
243100,-0.04771831940823724,1758,2,-3.2
243200,-0.04667327443576531,1759,2,-3.2
243300,-0.04727981610989876,1761,2,-3.1
243400,-0.04727981610989876,1761,2,-3.1
243500,-0.047188088398031604,1762,2,-3.1
243600,-0.047188088398031604,1762,2,-3.1
243700,-0.04682156547377552,1763,2,-3.0
